step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
21,21,buyer_22,1.1,0.35,0.47724,0.039525,"[-0.017975, -0.019967, -0.017209]",0.044375,0.7969
22,22,buyer_23,1.1,1.2707,0.707896,0.450803,"[0.02192, -0.019998, 0.027509]",0.540234,0.9822
23,23,buyer_24,1.1,1.1931,0.631698,0.450802,"[0.020522, -0.019998, 0.028906]",0.540233,0.9822
24,24,buyer_25,1.1,1.05,0.562559,0.409607,"[0.022392, -0.01998, 0.016365]",0.488385,0.9746
25,25,buyer_26,1.1,0.32,0.345497,0.03244,"[-0.018184, -0.019952, -0.018416]",0.035888,0.771
26,26,buyer_27,1.1,0.35,0.571963,0.04023,"[-0.017468, -0.019775, -0.018196]",0.044791,0.8044
27,27,buyer_28,1.1,0.34,0.22517,0.037062,"[-0.018094, -0.019973, -0.018373]",0.040623,0.7731
28,28,buyer_29,1.1,0.36,0.31071,0.041803,"[-0.017431, -0.019992, -0.018086]",0.046294,0.7859
29,29,buyer_30,1.1,0.85,0.606315,0.260384,"[0.003715, -0.019982, 5e-05]",0.304166,0.9262
30,30,buyer_31,1.1,0.98,0.582368,0.353524,"[0.011059, -0.019829, 0.013239]",0.417993,0.9575
31,31,buyer_32,1.05,1.2675,0.72932,0.430312,"[0.025349, -0.019998, 0.020014]",0.515678,0.9822
32,32,buyer_33,1.1,0.38,0.439285,0.046495,"[-0.016946, -0.019985, -0.018094]",0.05147,0.7842
33,33,buyer_34,1.1,0.39,0.483013,0.049691,"[-0.016537, -0.019993, -0.017628]",0.055534,0.8032
34,34,buyer_35,1.1,0.4,0.555254,0.052181,"[-0.017212, -0.019858, -0.01716]",0.057951,0.7968
35,35,buyer_36,1.1,0.41,0.332148,0.055418,"[-0.016133, -0.019891, -0.017952]",0.061441,0.8041
36,36,buyer_37,1.1,0.4299,0.277028,0.060213,"[-0.017223, -0.019955, -0.015758]",0.067277,0.8009
37,37,buyer_38,1.05,0.75,0.459101,0.208237,"[-0.003004, -0.019826, -0.00326]",0.242147,0.904
38,38,buyer_39,1.05,0.45,0.358733,0.070087,"[-0.01505, -0.019998, -0.014682]",0.080357,0.8333
39,39,buyer_40,1.05,0.95,0.515706,0.347774,"[0.012423, -0.019951, 0.010141]",0.410387,0.9549
40,40,buyer_41,1.05,0.45,0.527899,0.070579,"[-0.015538, -0.019971, -0.015623]",0.079449,0.8239
41,41,buyer_42,1.05,1.1,0.596883,0.430312,"[0.020014, -0.019998, 0.025349]",0.515678,0.9822
42,42,buyer_43,1.05,1.0,0.509719,0.388824,"[0.026382, -0.019974, 0.007915]",0.463147,0.9726
43,43,buyer_44,1.05,0.45,0.423914,0.069597,"[-0.014093, -0.019977, -0.016297]",0.079229,0.8216
44,44,buyer_45,1.05,1.1,0.596472,0.430312,"[0.022682, -0.019998, 0.022682]",0.515678,0.9822
45,45,buyer_46,1.05,1.1,0.569465,0.430312,"[0.022682, -0.019998, 0.022682]",0.515678,0.9822
46,46,buyer_47,1.1,0.45,0.49372,0.067259,"[-0.015194, -0.019947, -0.015796]",0.076322,0.8292
47,47,buyer_48,1.05,0.45,0.386464,0.069435,"[-0.016805, -0.019951, -0.01692]",0.07576,0.7857
48,48,buyer_49,1.05,0.45,0.736576,0.071353,"[-0.016517, -0.019963, -0.014712]",0.08016,0.8313
49,49,buyer_50,1.05,0.44,0.289685,0.068204,"[-0.015932, -0.019876, -0.015558]",0.076839,0.8335
