step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
28,28,buyer_29,0.85,0.84,0.03852,0.340179,"[0.012588, -0.019998, 0.014775]",0.407544,0.9819
29,29,buyer_30,0.85,0.86,0.548137,0.348347,"[0.017791, -0.019998, 0.011313]",0.417452,0.9822
30,30,buyer_31,0.8,0.81,0.63331,0.327856,"[0.013536, -0.019998, 0.011503]",0.392897,0.9822
31,31,buyer_32,0.8,0.81,0.852101,0.327856,"[0.013536, -0.019999, 0.011503]",0.392897,0.9822
32,32,buyer_33,0.8,0.78,0.240632,0.311543,"[0.005665, -0.019982, 0.01537]",0.372596,0.9799
33,33,buyer_34,0.8,0.78,0.284793,0.311749,"[0.01449, -0.019998, 0.006913]",0.373153,0.9813
34,34,buyer_35,0.8,0.78,0.382386,0.311791,"[0.010823, -0.01999, 0.010868]",0.373491,0.9822
35,35,buyer_36,0.8,0.79,0.097585,0.319643,"[0.016439, -0.02, 0.006822]",0.382904,0.9816
36,36,buyer_37,0.8,0.79,0.039167,0.319832,"[0.002712, -0.019993, 0.020743]",0.383294,0.9826
37,37,buyer_38,0.8,0.77,0.396474,0.30331,"[0.005116, -0.019998, 0.014206]",0.362634,0.9786
38,38,buyer_39,0.8,0.75,0.171321,0.287431,"[-0.000683, -0.019997, 0.01674]",0.343491,0.977
39,39,buyer_40,0.8,0.81,0.559693,0.327856,"[0.024714, -0.019999, 0.000325]",0.392897,0.9822
40,40,buyer_41,0.8,0.78,0.350313,0.311652,"[0.010708, -0.019995, 0.010865]",0.37323,0.9815
41,41,buyer_42,0.8,0.81,0.719665,0.327856,"[0.015568, -0.019999, 0.009471]",0.392897,0.9822
42,42,buyer_43,0.8,0.81,0.589603,0.327856,"[0.011503, -0.019998, 0.013536]",0.392897,0.9822
43,43,buyer_44,0.8,0.79,0.218218,0.319595,"[0.010588, -0.02, 0.01271]",0.382893,0.9816
44,44,buyer_45,0.8,0.81,0.719254,0.327856,"[0.011503, -0.019999, 0.013536]",0.392897,0.9822
45,45,buyer_46,0.8,0.81,0.692247,0.327856,"[0.010487, -0.019998, 0.014552]",0.392897,0.9822
46,46,buyer_47,0.8,0.78,0.301899,0.311777,"[0.009129, -0.019994, 0.012742]",0.373654,0.9827
47,47,buyer_48,0.8,0.58,0.351064,0.166827,"[-0.007333, -0.019847, -0.004421]",0.195228,0.9285
48,48,buyer_49,0.8,0.81,0.572149,0.327856,"[0.009471, -0.019999, 0.015568]",0.392897,0.9822
49,49,buyer_50,0.8,0.78,0.05844,0.311765,"[0.007182, -0.019995, 0.014511]",0.373463,0.9822
