step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
17,17,buyer_18,1.05,0.3638,0.209973,0.042089,"[-0.019666, -0.019856, -0.018568]",0.044,0.6981
18,18,buyer_19,1.05,1.1276,0.591926,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
19,19,buyer_20,1.1,0.9317,0.469357,0.303744,"[0.004637, -0.019787, -0.003825]",0.34477,0.8738
20,20,buyer_21,1.05,1.0581,0.523619,0.430311,"[0.01868, -0.019998, 0.026683]",0.515676,0.9822
21,21,buyer_22,1.05,0.6545,0.352699,0.145459,"[-0.013358, -0.019901, -0.012494]",0.159706,0.7829
22,22,buyer_23,1.05,1.2707,0.732452,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
23,23,buyer_24,1.05,1.1931,0.656252,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
24,24,buyer_25,1.1,1.0784,0.53677,0.43191,"[0.02373, -0.019994, 0.020435]",0.51608,0.9763
25,25,buyer_26,1.1,0.4946,0.280016,0.075699,"[-0.016667, -0.019966, -0.017847]",0.081218,0.7303
26,26,buyer_27,1.1,0.7667,0.407903,0.193893,"[-0.010946, -0.019815, -0.004928]",0.218205,0.8166
27,27,buyer_28,1.05,0.3438,0.208513,0.038329,"[-0.018536, -0.019986, -0.018988]",0.04082,0.7252
28,28,buyer_29,1.05,0.4543,0.269189,0.068161,"[-0.017484, -0.019676, -0.016693]",0.074308,0.7561
29,29,buyer_30,1.05,0.983,0.497686,0.37083,"[0.01274, -0.019994, 0.014446]",0.438023,0.9518
30,30,buyer_31,1.05,1.0448,0.516103,0.426291,"[0.018402, -0.019983, 0.026269]",0.510979,0.9831
31,31,buyer_32,1.05,1.2675,0.72932,0.430312,"[0.024016, -0.019999, 0.021348]",0.515678,0.9822
32,32,buyer_33,1.05,0.6258,0.345454,0.131843,"[-0.012344, -0.019909, -0.012936]",0.146654,0.7863
33,33,buyer_34,1.05,0.6705,0.373348,0.154332,"[-0.010729, -0.01994, -0.008561]",0.175102,0.818
34,34,buyer_35,1.05,0.7696,0.40539,0.208976,"[-0.008056, -0.01977, -0.006665]",0.234485,0.8315
35,35,buyer_36,1.05,0.4895,0.273308,0.07839,"[-0.018247, -0.019952, -0.017128]",0.083064,0.7281
36,36,buyer_37,1.05,0.4299,0.244548,0.059751,"[-0.018159, -0.019995, -0.018644]",0.062953,0.7152
37,37,buyer_38,1.05,0.7757,0.406104,0.211591,"[-0.009179, -0.019937, -0.004599]",0.237875,0.8302
38,38,buyer_39,1.05,0.5269,0.301161,0.091468,"[-0.013383, -0.01985, -0.01736]",0.100874,0.763
39,39,buyer_40,1.05,0.9698,0.492968,0.358626,"[0.017166, -0.019952, 0.007176]",0.423016,0.9445
40,40,buyer_41,1.05,0.7372,0.388309,0.186173,"[-0.009884, -0.019963, -0.006294]",0.210033,0.8117
41,41,buyer_42,1.05,1.1327,0.596883,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
42,42,buyer_43,1.05,1.0003,0.505361,0.387695,"[0.023401, -0.019852, 0.008408]",0.459652,0.9648
43,43,buyer_44,1.05,0.6124,0.328965,0.124754,"[-0.014039, -0.019872, -0.015427]",0.135415,0.7583
44,44,buyer_45,1.05,1.1323,0.596472,0.430312,"[0.020014, -0.019998, 0.02535]",0.515678,0.9822
45,45,buyer_46,1.05,1.1048,0.569465,0.430312,"[0.016013, -0.019998, 0.029351]",0.515678,0.9822
46,46,buyer_47,1.05,0.6875,0.370837,0.161033,"[-0.009715, -0.019659, -0.011172]",0.180488,0.802
47,47,buyer_48,1.05,0.5883,0.336961,0.116237,"[-0.013026, -0.019855, -0.012214]",0.131142,0.7957
48,48,buyer_49,1.05,0.9825,0.495075,0.370636,"[0.016731, -0.019881, 0.007778]",0.435264,0.9469
49,49,buyer_50,1.05,0.4398,0.265268,0.065219,"[-0.017446, -0.019978, -0.017532]",0.070262,0.763
