step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
25,25,buyer_26,1.1,0.3,0.313097,0.027132,"[-0.019337, -0.019935, -0.01963]",0.028229,0.6901
26,26,buyer_27,1.1,0.3,0.513428,0.0276,"[-0.019129, -0.019927, -0.019606]",0.028938,0.7074
27,27,buyer_28,1.1,0.3,0.207126,0.027117,"[-0.019512, -0.019996, -0.019634]",0.027975,0.6838
28,28,buyer_29,1.1,0.3,0.289116,0.027347,"[-0.019036, -0.019995, -0.019705]",0.028612,0.6994
29,29,buyer_30,1.1,0.3,0.712005,0.0283,"[-0.01843, -0.02, -0.018953]",0.030916,0.7557
30,30,buyer_31,1.1,0.9,0.587415,0.279498,"[-0.002082, -0.019673, 0.001917]",0.31966,0.8682
31,31,buyer_32,1.1,1.2675,0.704764,0.450803,"[0.027509, -0.019998, 0.02192]",0.540234,0.9822
32,32,buyer_33,1.1,0.3,0.406107,0.027273,"[-0.019209, -0.019981, -0.01968]",0.028403,0.6943
33,33,buyer_34,1.1,0.3,0.447903,0.027528,"[-0.019028, -0.01999, -0.019404]",0.029105,0.7115
34,34,buyer_35,1.1,0.3,0.508994,0.027343,"[-0.019458, -0.019925, -0.019383]",0.028577,0.6985
35,35,buyer_36,1.1,0.3,0.32057,0.02769,"[-0.01878, -0.019988, -0.019686]",0.029236,0.7147
36,36,buyer_37,1.1,0.3,0.265584,0.027103,"[-0.019805, -0.019983, -0.019385]",0.027929,0.6827
37,37,buyer_38,1.1,0.3,0.514634,0.027252,"[-0.019456, -0.019997, -0.019146]",0.028652,0.7004
38,38,buyer_39,1.1,0.3,0.351255,0.027545,"[-0.019017, -0.019997, -0.018964]",0.029567,0.7227
39,39,buyer_40,1.1,0.3,0.642586,0.027308,"[-0.019589, -0.019875, -0.019544]",0.0283,0.6918
40,40,buyer_41,1.1,0.3,0.490864,0.027411,"[-0.019079, -0.01998, -0.019509]",0.028842,0.705
41,41,buyer_42,1.1,1.1327,0.572327,0.450803,"[0.02192, -0.019998, 0.027509]",0.540234,0.9822
42,42,buyer_43,1.1,0.3,0.678762,0.027566,"[-0.019133, -0.019994, -0.019495]",0.028944,0.7075
43,43,buyer_44,1.1,0.3,0.401234,0.027278,"[-0.018996, -0.019966, -0.019593]",0.028723,0.7021
44,44,buyer_45,1.1,1.1323,0.571917,0.450803,"[0.024714, -0.019998, 0.024714]",0.540233,0.9822
45,45,buyer_46,1.1,1.1048,0.544911,0.450802,"[0.024714, -0.019998, 0.024714]",0.540232,0.9822
46,46,buyer_47,1.1,0.3,0.47038,0.027739,"[-0.018802, -0.019988, -0.019187]",0.029761,0.7275
47,47,buyer_48,1.1,0.3,0.364373,0.02686,"[-0.019805, -0.019964, -0.019861]",0.02723,0.6656
48,48,buyer_49,1.1,0.3,0.686024,0.027949,"[-0.019777, -0.019977, -0.018388]",0.029806,0.7286
49,49,buyer_50,1.1,0.3,0.287465,0.027845,"[-0.019265, -0.019902, -0.019193]",0.029485,0.7207
