step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
16,16,buyer_17,0.4,0.8546,0.642956,0.16393,"[-0.001708, -0.019999, -0.005773]",0.196451,0.9822
17,17,buyer_18,0.4,0.3638,0.193603,0.135221,"[-0.00692, -0.02, -0.006847]",0.161455,0.9759
18,18,buyer_19,0.4,1.1276,0.91115,0.163933,"[-0.004248, -0.019999, -0.003232]",0.196454,0.9822
19,19,buyer_20,0.4,0.9317,0.718666,0.163931,"[-0.003232, -0.019999, -0.004248]",0.196452,0.9822
20,20,buyer_21,0.4,1.0581,0.842843,0.163932,"[-0.005264, -0.019999, -0.002215]",0.196453,0.9822
21,21,buyer_22,0.4,0.6545,0.446452,0.163929,"[-0.004756, -0.019999, -0.002724]",0.196449,0.9822
22,22,buyer_23,0.4,1.2707,1.051676,0.163933,"[-0.005772, -0.019999, -0.001707]",0.196454,0.9822
23,23,buyer_24,0.4,1.1931,0.975476,0.163933,"[-0.00374, -0.019999, -0.00374]",0.196455,0.9822
24,24,buyer_25,0.4,1.0784,0.862778,0.163932,"[-0.002724, -0.019999, -0.004756]",0.196453,0.9822
25,25,buyer_26,0.4,0.4946,0.289405,0.163928,"[-0.006281, -0.019999, -0.0012]",0.196449,0.9822
26,26,buyer_27,0.4,0.7667,0.556655,0.163928,"[-0.00374, -0.019999, -0.00374]",0.196448,0.9822
27,27,buyer_28,0.4,0.3438,0.190795,0.120787,"[-0.008677, -0.019957, -0.00837]",0.143783,0.9732
28,28,buyer_29,0.4,0.4543,0.249772,0.163929,"[-0.002216, -0.019999, -0.005265]",0.196449,0.9822
29,29,buyer_30,0.4,0.983,0.769138,0.16393,"[-0.005264, -0.019999, -0.002216]",0.196451,0.9822
30,30,buyer_31,0.4,1.0448,0.829754,0.163932,"[-0.001707, -0.019999, -0.005772]",0.196453,0.9822
31,31,buyer_32,0.4,1.2675,1.048543,0.163934,"[-0.003232, -0.019999, -0.004248]",0.196455,0.9822
32,32,buyer_33,0.4,0.6258,0.418262,0.163928,"[-0.000183, -0.019999, -0.007297]",0.196448,0.9822
33,33,buyer_34,0.4,0.6705,0.462103,0.163929,"[-0.002216, -0.019999, -0.005265]",0.196449,0.9822
34,34,buyer_35,0.4,0.7696,0.559437,0.16393,"[-0.00374, -0.019999, -0.00374]",0.196451,0.9822
35,35,buyer_36,0.4,0.4895,0.284329,0.163929,"[-0.001708, -0.019999, -0.005773]",0.196449,0.9822
36,36,buyer_37,0.4,0.4299,0.225837,0.163928,"[-0.005265, -0.019999, -0.002216]",0.196449,0.9822
37,37,buyer_38,0.4,0.7757,0.565477,0.16393,"[0.001849, -0.019999, -0.009329]",0.196451,0.9822
38,38,buyer_39,0.4,0.5269,0.321102,0.163929,"[-0.007805, -0.019999, 0.000325]",0.196449,0.9822
39,39,buyer_40,0.4,0.9698,0.756139,0.16393,"[-0.007297, -0.019999, -0.000183]",0.19645,0.9822
40,40,buyer_41,0.4,0.7372,0.527609,0.16393,"[-0.004756, -0.019999, -0.002724]",0.19645,0.9822
41,41,buyer_42,0.4,1.1327,0.916112,0.163929,"[-0.003232, -0.019999, -0.004248]",0.196449,0.9822
42,42,buyer_43,0.4,1.0003,0.786051,0.163928,"[-0.002724, -0.019999, -0.004756]",0.196448,0.9822
43,43,buyer_44,0.4,0.6124,0.405041,0.163929,"[-0.00374, -0.019999, -0.00374]",0.19645,0.9822
44,44,buyer_45,0.4,1.1323,0.915701,0.163929,"[-0.002724, -0.019999, -0.004756]",0.19645,0.9822
45,45,buyer_46,0.4,1.1048,0.88869,0.163932,"[-0.006789, -0.019999, -0.000691]",0.196453,0.9822
46,46,buyer_47,0.4,0.6875,0.478818,0.163929,"[-0.006281, -0.019999, -0.0012]",0.19645,0.9822
47,47,buyer_48,0.4,0.5883,0.38143,0.163929,"[-0.006789, -0.019999, -0.000691]",0.196449,0.9822
48,48,buyer_49,0.4,0.9825,0.768595,0.16393,"[-0.00374, -0.019999, -0.00374]",0.196451,0.9822
49,49,buyer_50,0.4,0.4398,0.235494,0.163928,"[-0.006789, -0.019999, -0.000692]",0.196448,0.9822
