step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
20,20,buyer_21,0.8,1.0581,0.646398,0.327857,"[0.018617, -0.019999, 0.006422]",0.392897,0.9822
21,21,buyer_22,0.8,0.3,0.508711,0.04195,"[-0.016777, -0.01991, -0.017434]",0.047829,0.8503
22,22,buyer_23,0.8,1.2707,0.85523,0.327859,"[0.013536, -0.019999, 0.011503]",0.3929,0.9822
23,23,buyer_24,0.8,1.1931,0.779035,0.327856,"[0.012519, -0.019998, 0.012519]",0.392896,0.9822
24,24,buyer_25,0.8,1.0784,0.666333,0.327857,"[0.014552, -0.019999, 0.010487]",0.392897,0.9822
25,25,buyer_26,0.8,0.3,0.37458,0.042324,"[-0.017236, -0.019925, -0.017101]",0.048063,0.8544
26,26,buyer_27,0.8,0.3,0.600847,0.041796,"[-0.017175, -0.019973, -0.017078]",0.047571,0.8457
27,27,buyer_28,0.8,0.3,0.24189,0.041616,"[-0.016806, -0.019978, -0.017516]",0.047317,0.8412
28,28,buyer_29,0.8,0.3,0.33748,0.042179,"[-0.016779, -0.019976, -0.017731]",0.047692,0.8479
29,29,buyer_30,0.8,0.983,0.572691,0.327857,"[0.021666, -0.019999, 0.003373]",0.392898,0.9822
30,30,buyer_31,0.8,1.0448,0.633309,0.327857,"[0.005406, -0.019998, 0.019633]",0.392898,0.9822
31,31,buyer_32,0.8,1.2675,0.852102,0.327856,"[0.001341, -0.019999, 0.023698]",0.392897,0.9822
32,32,buyer_33,0.8,0.3,0.48032,0.042117,"[-0.017224, -0.01996, -0.017498]",0.047435,0.8433
33,33,buyer_34,0.8,0.3,0.514671,0.041892,"[-0.016454, -0.019975, -0.018329]",0.047134,0.8379
34,34,buyer_35,0.8,0.3,0.602038,0.041668,"[-0.016492, -0.019961, -0.017739]",0.047476,0.844
35,35,buyer_36,0.8,0.3,0.363588,0.041538,"[-0.017253, -0.019983, -0.017093]",0.047209,0.8393
36,36,buyer_37,0.8,0.3,0.315931,0.041711,"[-0.017241, -0.019962, -0.01695]",0.047558,0.8455
37,37,buyer_38,0.8,0.3,0.613579,0.042117,"[-0.017613, -0.019939, -0.016593]",0.047972,0.8528
38,38,buyer_39,0.8,0.3,0.399201,0.042002,"[-0.017009, -0.019987, -0.017296]",0.04771,0.8482
39,39,buyer_40,0.8,0.9698,0.559692,0.327857,"[0.013536, -0.019998, 0.011503]",0.392898,0.9822
40,40,buyer_41,0.8,0.7,0.412083,0.247593,"[0.003279, -0.019997, 0.002]",0.292875,0.9563
41,41,buyer_42,0.8,1.1327,0.719664,0.327857,"[0.013536, -0.019999, 0.011503]",0.392897,0.9822
42,42,buyer_43,0.8,1.0003,0.589604,0.327856,"[0.009471, -0.019999, 0.015568]",0.392896,0.9822
43,43,buyer_44,0.8,0.5,0.411454,0.122673,"[-0.010485, -0.019885, -0.011352]",0.14095,0.9021
44,44,buyer_45,0.8,1.1323,0.719253,0.327857,"[0.013536, -0.019999, 0.011503]",0.392897,0.9822
45,45,buyer_46,0.8,1.1048,0.692245,0.327858,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
46,46,buyer_47,0.8,0.5,0.478401,0.122365,"[-0.008569, -0.019938, -0.013146]",0.140712,0.9006
47,47,buyer_48,0.8,0.5,0.390156,0.122213,"[-0.008631, -0.019908, -0.012584]",0.14109,0.903
48,48,buyer_49,0.8,0.9825,0.572148,0.327857,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
49,49,buyer_50,0.8,0.4,0.297154,0.075889,"[-0.015179, -0.019971, -0.013278]",0.087462,0.8746
