step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
23,23,buyer_24,1.1,1.1931,0.631698,0.450802,"[0.020522, -0.019998, 0.028906]",0.540233,0.9822
24,24,buyer_25,1.15,0.8,0.69688,0.213574,"[-0.005503, -0.019953, -0.005763]",0.242356,0.871
25,25,buyer_26,1.15,0.3,0.345779,0.027045,"[-0.018576, -0.019956, -0.018809]",0.029704,0.7591
26,26,buyer_27,1.15,0.3,0.572556,0.027905,"[-0.018357, -0.019851, -0.018904]",0.030793,0.7869
27,27,buyer_28,1.1,0.3,0.231865,0.028691,"[-0.018589, -0.01998, -0.018806]",0.031316,0.7655
28,28,buyer_29,1.1,0.3,0.320542,0.028807,"[-0.018285, -0.019994, -0.018806]",0.031722,0.7754
29,29,buyer_30,1.1,0.8,0.633009,0.228669,"[0.000475, -0.019984, -0.003104]",0.266056,0.9146
30,30,buyer_31,1.1,1.0448,0.535456,0.405792,"[0.018484, -0.019918, 0.019959]",0.484317,0.9761
31,31,buyer_32,1.1,1.2675,0.704764,0.450803,"[0.027509, -0.019998, 0.02192]",0.540234,0.9822
32,32,buyer_33,1.1,0.3,0.450332,0.028677,"[-0.018247, -0.019989, -0.018945]",0.031496,0.7699
33,33,buyer_34,1.1,0.3,0.496017,0.029052,"[-0.018097, -0.019996, -0.018727]",0.032232,0.7879
34,34,buyer_35,1.1,0.3,0.567198,0.028932,"[-0.018613, -0.019919, -0.018556]",0.031845,0.7784
35,35,buyer_36,1.1,0.3,0.352518,0.029238,"[-0.018063, -0.019952, -0.019074]",0.03215,0.7859
36,36,buyer_37,1.1,0.3,0.300611,0.028703,"[-0.018886, -0.019979, -0.018226]",0.031613,0.7728
37,37,buyer_38,1.1,0.3,0.576316,0.028748,"[-0.018439, -0.019987, -0.018236]",0.032086,0.7843
38,38,buyer_39,1.1,0.3,0.387967,0.028924,"[-0.018215, -0.019998, -0.018054]",0.032657,0.7983
39,39,buyer_40,1.1,0.3,0.706937,0.028742,"[-0.018925, -0.01992, -0.018762]",0.031134,0.761
40,40,buyer_41,1.1,0.3,0.546609,0.029023,"[-0.01834, -0.019987, -0.018579]",0.032117,0.7851
41,41,buyer_42,1.1,1.1327,0.572327,0.450803,"[0.02192, -0.019998, 0.027509]",0.540234,0.9822
42,42,buyer_43,1.1,0.8,0.633684,0.226048,"[0.000851, -0.019893, -0.007131]",0.259876,0.8933
43,43,buyer_44,1.1,0.3,0.447139,0.028601,"[-0.017882, -0.01998, -0.018729]",0.032009,0.7825
44,44,buyer_45,1.1,1.1323,0.571917,0.450803,"[0.024714, -0.019998, 0.024714]",0.540233,0.9822
45,45,buyer_46,1.1,1.1048,0.544911,0.450802,"[0.024714, -0.019998, 0.024714]",0.540232,0.9822
46,46,buyer_47,1.1,0.3,0.519819,0.029286,"[-0.018032, -0.019978, -0.018387]",0.03289,0.804
47,47,buyer_48,1.1,0.3,0.404595,0.028404,"[-0.019036, -0.019983, -0.019149]",0.030236,0.7391
48,48,buyer_49,1.1,0.3,0.751083,0.029449,"[-0.018985, -0.019982, -0.01785]",0.032632,0.7977
49,49,buyer_50,1.1,0.3,0.31876,0.029474,"[-0.018487, -0.019931, -0.018361]",0.032695,0.7992
