step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
24,24,buyer_25,1.15,1.0784,0.554779,0.413377,"[0.024172, -0.019901, 0.012112]",0.48976,0.9686
25,25,buyer_26,1.15,0.1,0.362092,0.003011,"[-0.019891, -0.019997, -0.019912]",0.003211,0.7385
26,26,buyer_27,1.15,0.1,0.610582,0.003065,"[-0.019759, -0.019996, -0.019828]",0.003482,0.8009
27,27,buyer_28,1.15,0.1,0.251448,0.002986,"[-0.019804, -0.019999, -0.019962]",0.003221,0.7407
28,28,buyer_29,1.15,0.1,0.346919,0.003003,"[-0.019786, -0.019985, -0.019879]",0.003352,0.771
29,29,buyer_30,1.15,0.1,0.728282,0.003016,"[-0.019922, -0.019996, -0.019863]",0.003235,0.7441
30,30,buyer_31,1.15,0.1,0.796263,0.003009,"[-0.019847, -0.02, -0.019835]",0.003328,0.7653
31,31,buyer_32,1.15,1.2675,0.680208,0.471294,"[0.035512, -0.019998, 0.017982]",0.56479,0.9822
32,32,buyer_33,1.15,0.1,0.476078,0.003038,"[-0.019841, -0.02, -0.019867]",0.003331,0.766
33,33,buyer_34,1.15,0.1,0.502603,0.003046,"[-0.019917, -0.019997, -0.019852]",0.003281,0.7545
34,34,buyer_35,1.15,0.1,0.568061,0.00298,"[-0.019857, -0.019999, -0.019896]",0.003228,0.7424
35,35,buyer_36,1.15,0.1,0.36442,0.002982,"[-0.019894, -0.019999, -0.019823]",0.003266,0.7512
36,36,buyer_37,1.15,0.1,0.312377,0.002973,"[-0.019912, -0.019998, -0.019872]",0.003191,0.734
37,37,buyer_38,1.15,0.1,0.575054,0.002993,"[-0.019892, -0.019992, -0.019869]",0.003241,0.7455
38,38,buyer_39,1.15,0.1,0.384498,0.002977,"[-0.019881, -0.019998, -0.0199]",0.003199,0.7358
39,39,buyer_40,1.15,0.1,0.732158,0.002971,"[-0.019775, -0.019996, -0.019902]",0.003297,0.7583
40,40,buyer_41,1.15,0.1,0.526126,0.002955,"[-0.019888, -0.019999, -0.019947]",0.003122,0.718
41,41,buyer_42,1.15,1.1327,0.56458,0.457133,"[0.02939, -0.02, 0.021343]",0.547866,0.9821
42,42,buyer_43,1.15,0.9,0.590289,0.276789,"[0.0004, -0.019984, 0.003559]",0.320764,0.9108
43,43,buyer_44,1.15,0.1,0.480565,0.003058,"[-0.019783, -0.019998, -0.01984]",0.003436,0.7904
44,44,buyer_45,1.15,1.1323,0.563798,0.456693,"[0.020926, -0.019997, 0.029121]",0.546744,0.9808
45,45,buyer_46,1.15,1.1048,0.561971,0.434412,"[0.027251, -0.019995, 0.017831]",0.519499,0.9789
46,46,buyer_47,1.15,0.1,0.517589,0.003036,"[-0.019888, -0.019997, -0.019857]",0.003294,0.7577
47,47,buyer_48,1.15,0.1,0.437936,0.003012,"[-0.019844, -0.019998, -0.019909]",0.003261,0.7499
48,48,buyer_49,1.15,0.1,0.739291,0.003021,"[-0.019844, -0.019998, -0.019893]",0.003286,0.7558
49,49,buyer_50,1.15,0.1,0.310763,0.002943,"[-0.019972, -0.019999, -0.019868]",0.003103,0.7137
