step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
24,24,buyer_25,1.15,0.1,0.79844,0.003027,"[-0.019901, -0.019999, -0.019895]",0.003232,0.7434
25,25,buyer_26,1.15,0.1,0.358744,0.002952,"[-0.019872, -0.019994, -0.019904]",0.003181,0.7317
26,26,buyer_27,1.15,0.1,0.577625,0.003036,"[-0.019847, -0.019986, -0.019909]",0.003294,0.7577
27,27,buyer_28,1.15,0.1,0.246997,0.002967,"[-0.019892, -0.019999, -0.019913]",0.003164,0.7276
28,28,buyer_29,1.15,0.1,0.33342,0.002988,"[-0.019847, -0.019999, -0.019919]",0.003222,0.741
29,29,buyer_30,1.15,0.1,0.779878,0.003102,"[-0.019785, -0.02, -0.019852]",0.003465,0.7968
30,30,buyer_31,1.15,1.0448,0.548542,0.385359,"[0.014467, -0.019837, 0.016637]",0.456625,0.9621
31,31,buyer_32,1.1,1.2675,0.704764,0.450803,"[0.027509, -0.019998, 0.02192]",0.540234,0.9822
32,32,buyer_33,1.15,0.1,0.457055,0.002976,"[-0.019856, -0.019998, -0.019923]",0.003198,0.7354
33,33,buyer_34,1.15,0.1,0.502444,0.003011,"[-0.019837, -0.019999, -0.019896]",0.00328,0.7543
34,34,buyer_35,1.15,0.1,0.568281,0.002994,"[-0.019891, -0.019992, -0.019882]",0.003229,0.7426
35,35,buyer_36,1.15,0.1,0.365859,0.003031,"[-0.019823, -0.019997, -0.019932]",0.003279,0.7542
36,36,buyer_37,1.15,0.1,0.31117,0.002964,"[-0.019925, -0.019998, -0.019862]",0.003179,0.7312
37,37,buyer_38,1.15,0.1,0.576272,0.002976,"[-0.019879, -0.019999, -0.01985]",0.003248,0.7471
38,38,buyer_39,1.15,0.1,0.400163,0.003005,"[-0.019845, -0.02, -0.019831]",0.003329,0.7658
39,39,buyer_40,1.15,0.1,0.703565,0.002981,"[-0.019918, -0.019989, -0.019905]",0.003168,0.7287
40,40,buyer_41,1.15,0.1,0.549292,0.003003,"[-0.019853, -0.019998, -0.019893]",0.003259,0.7496
41,41,buyer_42,1.15,1.1,0.589667,0.429347,"[0.007367, -0.019987, 0.034682]",0.511409,0.9721
42,42,buyer_43,1.1,1.1,0.442268,0.450801,"[0.035893, -0.019998, 0.013536]",0.540232,0.9822
43,43,buyer_44,1.1,0.62,0.370234,0.130799,"[-0.011413, -0.019923, -0.011648]",0.147816,0.846
44,44,buyer_45,1.1,1.2,0.571917,0.450803,"[0.013536, -0.019998, 0.035893]",0.540234,0.9822
45,45,buyer_46,1.1,1.2,0.54491,0.450803,"[0.023317, -0.019998, 0.026112]",0.540234,0.9822
46,46,buyer_47,1.15,0.1,0.504295,0.00301,"[-0.019919, -0.019995, -0.019887]",0.00321,0.7382
47,47,buyer_48,1.15,0.1,0.434946,0.002997,"[-0.019883, -0.019989, -0.019887]",0.003238,0.7448
48,48,buyer_49,1.15,0.8,0.62143,0.213438,"[7.1e-05, -0.019981, -0.007985]",0.245543,0.8824
49,49,buyer_50,1.15,0.1,0.33051,0.003015,"[-0.019885, -0.019982, -0.019848]",0.0033,0.7591
