step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
16,16,buyer_17,0.75,0.8546,0.471066,0.307366,"[0.010487, -0.019999, 0.010487]",0.368341,0.9822
17,17,buyer_18,0.8,0.3638,0.23956,0.062465,"[-0.015599, -0.019954, -0.016417]",0.070496,0.8522
18,18,buyer_19,0.85,1.1276,0.69015,0.348348,"[0.017791, -0.019998, 0.011313]",0.417454,0.9822
19,19,buyer_20,0.8,0.9317,0.522221,0.327856,"[0.009471, -0.019998, 0.015568]",0.392896,0.9822
20,20,buyer_21,0.75,1.0581,0.670954,0.307366,"[0.014298, -0.019999, 0.006676]",0.368342,0.9822
21,21,buyer_22,0.7,0.6545,0.34035,0.250167,"[0.003793, -0.019994, 0.004817]",0.298783,0.9765
22,22,buyer_23,0.7,1.2707,0.904342,0.286877,"[0.009344, -0.019999, 0.007566]",0.343788,0.9822
23,23,buyer_24,0.75,1.1931,0.803588,0.307367,"[0.01144, -0.019999, 0.009534]",0.368343,0.9822
24,24,buyer_25,0.7,1.0784,0.715444,0.286876,"[0.016458, -0.019999, 0.000452]",0.343787,0.9822
25,25,buyer_26,0.75,0.4946,0.302785,0.128505,"[-0.010157, -0.019873, -0.00954]",0.148936,0.9132
26,26,buyer_27,0.8,0.7667,0.390379,0.300628,"[0.006433, -0.019996, 0.012095]",0.35916,0.9776
27,27,buyer_28,0.8,0.3438,0.22774,0.055101,"[-0.017043, -0.019963, -0.015768]",0.062328,0.8437
28,28,buyer_29,0.8,0.4,0.308241,0.076142,"[-0.014151, -0.019981, -0.015008]",0.087003,0.87
29,29,buyer_30,0.8,0.983,0.572691,0.327858,"[0.017601, -0.019999, 0.007438]",0.392898,0.9822
30,30,buyer_31,0.8,1.0448,0.633309,0.327857,"[0.009471, -0.019999, 0.015568]",0.392898,0.9822
31,31,buyer_32,0.8,1.2675,0.852102,0.327856,"[0.012519, -0.019999, 0.01252]",0.392897,0.9822
32,32,buyer_33,0.8,0.5,0.418374,0.120894,"[-0.010983, -0.019973, -0.010726]",0.139213,0.891
33,33,buyer_34,0.8,0.6705,0.370902,0.226538,"[-0.003357, -0.019983, 0.004383]",0.26758,0.9523
34,34,buyer_35,0.8,0.7696,0.391328,0.303185,"[0.006937, -0.019993, 0.012587]",0.362716,0.9798
35,35,buyer_36,0.8,0.4,0.340018,0.075257,"[-0.014858, -0.019996, -0.0131]",0.087302,0.873
36,36,buyer_37,0.8,0.4,0.290393,0.075769,"[-0.014155, -0.019865, -0.013729]",0.088019,0.8802
37,37,buyer_38,0.8,0.7757,0.392196,0.30842,"[0.007245, -0.019965, 0.013368]",0.369068,0.9814
38,38,buyer_39,0.8,0.4,0.381242,0.077018,"[-0.013377, -0.019896, -0.014442]",0.089303,0.893
39,39,buyer_40,0.8,0.9698,0.559692,0.327857,"[0.013536, -0.019998, 0.011503]",0.392898,0.9822
40,40,buyer_41,0.8,0.5,0.52695,0.122339,"[-0.012121, -0.019914, -0.008566]",0.141738,0.9071
41,41,buyer_42,0.8,1.1327,0.719664,0.327857,"[0.016584, -0.019999, 0.008455]",0.392897,0.9822
42,42,buyer_43,0.8,1.0003,0.589604,0.327856,"[0.016584, -0.019998, 0.008454]",0.392896,0.9822
43,43,buyer_44,0.8,0.4,0.443192,0.076148,"[-0.015192, -0.019983, -0.014474]",0.086499,0.865
44,44,buyer_45,0.8,1.1323,0.719253,0.327857,"[0.015568, -0.019999, 0.009471]",0.392897,0.9822
45,45,buyer_46,0.8,1.1048,0.692245,0.327858,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
46,46,buyer_47,0.8,0.5,0.474817,0.121043,"[-0.008783, -0.019927, -0.012676]",0.139658,0.8938
47,47,buyer_48,0.8,0.5883,0.346837,0.172301,"[-0.004162, -0.01999, -0.006479]",0.201669,0.9323
48,48,buyer_49,0.8,0.9825,0.572148,0.327857,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
49,49,buyer_50,0.8,0.4,0.290236,0.075838,"[-0.014825, -0.019973, -0.015613]",0.085426,0.8543
