step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
28,28,buyer_29,0.8,0.3,0.340412,0.042081,"[-0.017422, -0.019977, -0.016576]",0.048106,0.8552
29,29,buyer_30,0.8,0.983,0.572691,0.327857,"[0.006422, -0.019999, 0.018617]",0.392898,0.9822
30,30,buyer_31,0.8,1.0448,0.633309,0.327857,"[0.00439, -0.019999, 0.020649]",0.392898,0.9822
31,31,buyer_32,0.8,1.2675,0.852102,0.327856,"[0.016584, -0.019999, 0.008454]",0.392897,0.9822
32,32,buyer_33,0.8,0.6258,0.35696,0.196007,"[-0.001565, -0.019939, -0.005218]",0.229286,0.9368
33,33,buyer_34,0.8,0.5,0.458089,0.121318,"[-0.010128, -0.019945, -0.012049]",0.139197,0.8909
34,34,buyer_35,0.8,0.7,0.445456,0.2488,"[0.002074, -0.019962, 0.003539]",0.294451,0.9615
35,35,buyer_36,0.8,0.3,0.372,0.042303,"[-0.01745, -0.019866, -0.016687]",0.048301,0.8587
36,36,buyer_37,0.8,0.3,0.314015,0.041449,"[-0.017413, -0.019974, -0.016792]",0.04727,0.8403
37,37,buyer_38,0.8,0.7,0.451577,0.248864,"[0.001115, -0.019947, 0.004556]",0.294587,0.9619
38,38,buyer_39,0.8,0.3,0.402644,0.041889,"[-0.017445, -0.019999, -0.016324]",0.048121,0.8555
39,39,buyer_40,0.8,0.9698,0.559692,0.327857,"[0.005406, -0.019999, 0.019633]",0.392898,0.9822
40,40,buyer_41,0.8,0.7,0.41332,0.248493,"[0.000201, -0.019942, 0.005003]",0.293754,0.9592
41,41,buyer_42,0.8,1.1327,0.719664,0.327856,"[0.014552, -0.019998, 0.010487]",0.392897,0.9822
42,42,buyer_43,0.8,1.0003,0.589604,0.327856,"[0.012519, -0.019998, 0.012519]",0.392896,0.9822
43,43,buyer_44,0.8,0.3,0.470486,0.041959,"[-0.016757, -0.019971, -0.017642]",0.047589,0.846
44,44,buyer_45,0.8,1.1323,0.719253,0.327857,"[0.014552, -0.019999, 0.010487]",0.392897,0.9822
45,45,buyer_46,0.8,1.1048,0.692245,0.327858,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
46,46,buyer_47,0.8,0.5,0.471668,0.121442,"[-0.0108, -0.019959, -0.011951]",0.138732,0.8879
47,47,buyer_48,0.8,0.5,0.386108,0.121437,"[-0.012465, -0.019922, -0.009424]",0.139626,0.8936
48,48,buyer_49,0.8,0.9825,0.572148,0.327857,"[0.018617, -0.019999, 0.006422]",0.392898,0.9822
49,49,buyer_50,0.8,0.3,0.322892,0.041736,"[-0.016743, -0.019982, -0.017651]",0.04736,0.842
