step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
22,22,buyer_23,0.75,1.2707,0.879786,0.307368,"[0.01144, -0.019999, 0.009535]",0.368344,0.9822
23,23,buyer_24,0.75,1.1931,0.803588,0.307367,"[0.01144, -0.019999, 0.009534]",0.368343,0.9822
24,24,buyer_25,0.75,1.0784,0.690888,0.307367,"[0.013345, -0.019999, 0.007629]",0.368342,0.9822
25,25,buyer_26,0.75,0.4946,0.301594,0.127366,"[-0.009673, -0.019777, -0.009532]",0.148384,0.9097
26,26,buyer_27,0.75,0.7667,0.384762,0.307366,"[0.007629, -0.019999, 0.013345]",0.368341,0.9822
27,27,buyer_28,0.75,0.3438,0.229958,0.060095,"[-0.015627, -0.019908, -0.01618]",0.06838,0.8678
28,28,buyer_29,0.75,0.4543,0.284347,0.107263,"[-0.011831, -0.019929, -0.011973]",0.123529,0.8978
29,29,buyer_30,0.75,0.983,0.597247,0.307367,"[0.009534, -0.019999, 0.01144]",0.368342,0.9822
30,30,buyer_31,0.75,1.0448,0.657866,0.307365,"[0.008582, -0.019999, 0.012392]",0.36834,0.9822
31,31,buyer_32,0.75,1.2675,0.876657,0.307366,"[0.01144, -0.019999, 0.009534]",0.368341,0.9822
32,32,buyer_33,0.75,0.6258,0.346146,0.210506,"[-0.002876, -0.019996, 0.000174]",0.247808,0.9491
33,33,buyer_34,0.75,0.6705,0.358861,0.243767,"[0.000841, -0.019974, 0.005408]",0.290042,0.9678
34,34,buyer_35,0.75,0.7696,0.387547,0.307366,"[0.008582, -0.019999, 0.012392]",0.368341,0.9822
35,35,buyer_36,0.75,0.4895,0.299399,0.12447,"[-0.010222, -0.019969, -0.009259]",0.14502,0.908
36,36,buyer_37,0.75,0.4299,0.273997,0.094598,"[-0.012538, -0.019945, -0.012032]",0.110083,0.8934
37,37,buyer_38,0.75,0.7757,0.393587,0.307366,"[0.012392, -0.019999, 0.008582]",0.368341,0.9822
38,38,buyer_39,0.75,0.5269,0.315593,0.14685,"[-0.008049, -0.019873, -0.008041]",0.170887,0.9233
39,39,buyer_40,0.75,0.9698,0.584248,0.307366,"[0.006676, -0.019999, 0.014298]",0.368341,0.9822
40,40,buyer_41,0.75,0.7372,0.368081,0.296953,"[0.009213, -0.019998, 0.009514]",0.355682,0.9818
41,41,buyer_42,0.75,1.1327,0.74422,0.307366,"[0.002865, -0.019999, 0.018109]",0.368341,0.9822
42,42,buyer_43,0.75,1.0003,0.614158,0.307366,"[0.006676, -0.019999, 0.014298]",0.368341,0.9822
43,43,buyer_44,0.75,0.6124,0.343355,0.201204,"[-0.004366, -0.019969, 7e-06]",0.236876,0.9475
44,44,buyer_45,0.75,1.1323,0.743809,0.307365,"[0.010487, -0.019998, 0.010487]",0.368341,0.9822
45,45,buyer_46,0.75,1.1048,0.716802,0.307366,"[0.005724, -0.019999, 0.015251]",0.368341,0.9822
46,46,buyer_47,0.75,0.6875,0.361674,0.257176,"[0.002518, -0.019958, 0.006278]",0.306014,0.9712
47,47,buyer_48,0.75,0.5883,0.335517,0.185515,"[-0.004347, -0.01997, -0.004679]",0.216519,0.9383
48,48,buyer_49,0.75,0.9825,0.596704,0.307366,"[0.012393, -0.019999, 0.008582]",0.368342,0.9822
49,49,buyer_50,0.75,0.4398,0.283867,0.101193,"[-0.012353, -0.019985, -0.011117]",0.117738,0.9133
