mode,step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
seller_agent,5,5,buyer_6,0.75,1.2756,0.884626,0.307366,"[0.016203, -0.019999, 0.004771]",0.368341,0.9822
seller_agent,6,6,buyer_7,0.8,1.0611,0.649396,0.327857,"[0.006422, -0.019999, 0.018617]",0.392898,0.9822
seller_agent,7,7,buyer_8,0.85,1.0861,0.649321,0.348349,"[0.015632, -0.019998, 0.013472]",0.417454,0.9822
seller_agent,8,8,buyer_9,0.85,0.4281,0.278231,0.082969,"[-0.014664, -0.019935, -0.014718]",0.093652,0.8687
seller_agent,9,9,buyer_10,0.85,0.7504,0.401616,0.268066,"[0.008507, -0.019927, 0.000713]",0.317358,0.9581
seller_agent,10,10,buyer_11,0.85,0.6708,0.377483,0.210233,"[-0.004493, -0.019974, 0.000264]",0.24603,0.9295
seller_agent,11,11,buyer_12,0.85,1.2268,0.787522,0.348349,"[0.013472, -0.019998, 0.015632]",0.417455,0.9822
seller_agent,12,12,buyer_13,0.85,0.9439,0.509648,0.348348,"[0.009153, -0.019998, 0.019951]",0.417454,0.9822
seller_agent,13,13,buyer_14,0.8,1.1228,0.709922,0.327858,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
seller_agent,14,14,buyer_15,0.8,0.7434,0.388238,0.282557,"[0.009971, -0.019994, 0.00441]",0.336944,0.9755
seller_agent,15,15,buyer_16,0.8,0.5272,0.321577,0.137261,"[-0.01032, -0.019905, -0.008988]",0.158048,0.9097
seller_agent,16,16,buyer_17,0.8,0.8546,0.44651,0.327857,"[0.015568, -0.019999, 0.009471]",0.392897,0.9822
seller_agent,17,17,buyer_18,0.8,0.3638,0.242174,0.062276,"[-0.015241, -0.019873, -0.015888]",0.071274,0.8616
seller_agent,18,18,buyer_19,0.8,1.1276,0.714707,0.327856,"[0.011503, -0.019999, 0.013536]",0.392897,0.9822
seller_agent,19,19,buyer_20,0.8,0.9317,0.522221,0.327856,"[0.015568, -0.019999, 0.009471]",0.392896,0.9822
seller_agent,20,20,buyer_21,0.8,1.0581,0.646398,0.327857,"[0.018617, -0.019999, 0.006422]",0.392897,0.9822
seller_agent,21,21,buyer_22,0.8,0.6545,0.368207,0.216429,"[-0.000185, -0.01982, -0.001524]",0.2549,0.952
seller_agent,22,22,buyer_23,0.8,1.2707,0.85523,0.327859,"[0.013536, -0.019999, 0.011503]",0.3929,0.9822
seller_agent,23,23,buyer_24,0.8,1.1931,0.779035,0.327856,"[0.012519, -0.019998, 0.012519]",0.392896,0.9822
seller_agent,24,24,buyer_25,0.8,1.0784,0.666333,0.327857,"[0.014552, -0.019999, 0.010487]",0.392897,0.9822
seller_agent,25,25,buyer_26,0.8,0.4946,0.308801,0.119551,"[-0.011244, -0.01987, -0.010252]",0.138186,0.9037
seller_agent,26,26,buyer_27,0.8,0.7667,0.390652,0.300665,"[0.012882, -0.019989, 0.005891]",0.359449,0.9783
seller_agent,27,27,buyer_28,0.8,0.3438,0.230169,0.055189,"[-0.015664, -0.019974, -0.016557]",0.062994,0.8527
seller_agent,28,28,buyer_29,0.8,0.4543,0.289335,0.100058,"[-0.011555, -0.019948, -0.013829]",0.114725,0.8894
seller_agent,29,29,buyer_30,0.8,0.983,0.572691,0.327857,"[0.021666, -0.019999, 0.003373]",0.392898,0.9822
seller_agent,30,30,buyer_31,0.8,1.0448,0.633309,0.327857,"[0.005406, -0.019998, 0.019633]",0.392898,0.9822
seller_agent,31,31,buyer_32,0.8,1.2675,0.852101,0.327856,"[0.001341, -0.019999, 0.023698]",0.392897,0.9822
seller_agent,32,32,buyer_33,0.8,0.6258,0.355993,0.195599,"[-0.002756, -0.019947, -0.004201]",0.228695,0.9343
seller_agent,33,33,buyer_34,0.8,0.6705,0.370431,0.226579,"[0.005532, -0.019959, -0.004967]",0.267185,0.951
seller_agent,34,34,buyer_35,0.8,0.7696,0.391156,0.303063,"[0.015284, -0.019986, 0.004116]",0.362477,0.9793
seller_agent,35,35,buyer_36,0.8,0.4895,0.303892,0.115546,"[-0.01098, -0.019989, -0.010635]",0.133942,0.8945
seller_agent,36,36,buyer_37,0.8,0.4299,0.276502,0.088199,"[-0.013773, -0.01992, -0.012911]",0.101595,0.8795
seller_agent,37,37,buyer_38,0.8,0.7757,0.391273,0.307891,"[0.008554, -0.019981, 0.011744]",0.368208,0.9791
seller_agent,38,38,buyer_39,0.8,0.5269,0.321927,0.136121,"[-0.006963, -0.019935, -0.011151]",0.158073,0.911
seller_agent,39,39,buyer_40,0.8,0.9698,0.559692,0.327857,"[0.013536, -0.019998, 0.011503]",0.392898,0.9822
seller_agent,40,40,buyer_41,0.8,0.7372,0.38488,0.276424,"[0.007065, -0.019997, 0.00532]",0.328812,0.9682
seller_agent,41,41,buyer_42,0.8,1.1327,0.719664,0.327857,"[0.013536, -0.019999, 0.011503]",0.392897,0.9822
seller_agent,42,42,buyer_43,0.8,1.0003,0.589604,0.327856,"[0.009471, -0.019999, 0.015568]",0.392896,0.9822
seller_agent,43,43,buyer_44,0.8,0.6124,0.353895,0.188242,"[-0.003647, -0.01988, -0.005288]",0.219427,0.9362
seller_agent,44,44,buyer_45,0.8,1.1323,0.719253,0.327857,"[0.013536, -0.019999, 0.011503]",0.392897,0.9822
seller_agent,45,45,buyer_46,0.8,1.1048,0.692245,0.327858,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
seller_agent,46,46,buyer_47,0.8,0.6875,0.375051,0.239699,"[0.005688, -0.019936, -0.002894]",0.282557,0.9566
seller_agent,47,47,buyer_48,0.8,0.5883,0.345121,0.172401,"[-0.002862, -0.019928, -0.00891]",0.200702,0.9278
seller_agent,48,48,buyer_49,0.8,0.9825,0.572148,0.327857,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
seller_agent,49,49,buyer_50,0.8,0.4398,0.282667,0.092646,"[-0.014038, -0.019966, -0.011506]",0.107135,0.8864
buyer_agent,0,0,buyer_1,0.1,1.074,1.005753,0.040996,"[-0.015044, -0.02, -0.016823]",0.049129,0.9822
buyer_agent,1,1,buyer_2,1.05,0.5,0.520024,0.087438,"[-0.01358, -0.019946, -0.014034]",0.099878,0.839
buyer_agent,2,2,buyer_3,1.05,1.1586,0.622344,0.430311,"[0.024016, -0.019998, 0.021348]",0.515677,0.9822
buyer_agent,3,3,buyer_4,1.1,0.5,0.720716,0.08257,"[-0.015421, -0.019947, -0.014527]",0.092675,0.8155
buyer_agent,4,4,buyer_5,1.1,0.1,0.290784,0.003131,"[-0.019855, -0.019979, -0.019905]",0.003392,0.7463
buyer_agent,5,5,buyer_6,1.1,1.2756,0.712734,0.450802,"[0.023317, -0.019998, 0.026112]",0.540233,0.9822
buyer_agent,6,6,buyer_7,1.15,1.0611,0.549963,0.398345,"[0.018188, -0.019969, 0.014439]",0.471002,0.9621
buyer_agent,7,7,buyer_8,1.1,1.0861,0.540015,0.439548,"[0.021054, -0.019995, 0.025965]",0.526572,0.9821
buyer_agent,8,8,buyer_9,1.1,0.1,0.317244,0.003144,"[-0.019858, -0.019995, -0.019886]",0.003404,0.749
buyer_agent,9,9,buyer_10,1.1,0.1,0.568359,0.003131,"[-0.019784, -0.019992, -0.01989]",0.003464,0.762
buyer_agent,10,10,buyer_11,1.1,0.1,0.51227,0.003224,"[-0.019861, -0.019996, -0.019872]",0.003495,0.7689
buyer_agent,11,11,buyer_12,1.1,1.2268,0.664743,0.450803,"[0.028906, -0.019998, 0.020522]",0.540234,0.9822
buyer_agent,12,12,buyer_13,1.1,0.1,0.678676,0.003095,"[-0.019904, -0.019999, -0.019908]",0.003284,0.7225
buyer_agent,13,13,buyer_14,1.1,1.1228,0.562588,0.450802,"[0.023317, -0.019998, 0.026112]",0.540233,0.9822
buyer_agent,14,14,buyer_15,1.1,0.1,0.57702,0.003144,"[-0.019831, -0.019992, -0.019771]",0.00355,0.781
buyer_agent,15,15,buyer_16,1.1,0.1,0.40597,0.003187,"[-0.019806, -0.019998, -0.019853]",0.00353,0.7767
buyer_agent,16,16,buyer_17,1.1,0.1,0.653613,0.003221,"[-0.019842, -0.019995, -0.01989]",0.003495,0.7689
buyer_agent,17,17,buyer_18,1.1,0.1,0.273519,0.003177,"[-0.019862, -0.019984, -0.01987]",0.003461,0.7613
buyer_agent,18,18,buyer_19,1.1,1.1276,0.567371,0.450803,"[0.020522, -0.019998, 0.028906]",0.540233,0.9822
buyer_agent,19,19,buyer_20,1.1,0.1,0.697426,0.00316,"[-0.019897, -0.019984, -0.01986]",0.003419,0.7523
buyer_agent,20,20,buyer_21,1.1,1.0581,0.536453,0.41638,"[0.013186, -0.019972, 0.027503]",0.497096,0.9768
buyer_agent,21,21,buyer_22,1.1,0.1,0.493472,0.003139,"[-0.019885, -0.019997, -0.019806]",0.003451,0.7592
buyer_agent,22,22,buyer_23,1.1,1.2707,0.707896,0.450803,"[0.02192, -0.019998, 0.027509]",0.540234,0.9822
buyer_agent,23,23,buyer_24,1.1,1.1931,0.631698,0.450802,"[0.020522, -0.019998, 0.028906]",0.540233,0.9822
buyer_agent,24,24,buyer_25,1.15,0.1,0.79844,0.003027,"[-0.019901, -0.019999, -0.019895]",0.003232,0.7434
buyer_agent,25,25,buyer_26,1.15,0.1,0.358744,0.002952,"[-0.019872, -0.019994, -0.019904]",0.003181,0.7317
buyer_agent,26,26,buyer_27,1.15,0.1,0.577625,0.003036,"[-0.019847, -0.019986, -0.019909]",0.003294,0.7577
buyer_agent,27,27,buyer_28,1.15,0.1,0.246997,0.002967,"[-0.019892, -0.019999, -0.019913]",0.003164,0.7276
buyer_agent,28,28,buyer_29,1.15,0.1,0.33342,0.002988,"[-0.019847, -0.019999, -0.019919]",0.003222,0.741
buyer_agent,29,29,buyer_30,1.15,0.1,0.779878,0.003102,"[-0.019785, -0.02, -0.019852]",0.003465,0.7968
buyer_agent,30,30,buyer_31,1.15,1.0448,0.548542,0.385359,"[0.014467, -0.019837, 0.016637]",0.456625,0.9621
buyer_agent,31,31,buyer_32,1.1,1.2675,0.704764,0.450803,"[0.027509, -0.019998, 0.02192]",0.540234,0.9822
buyer_agent,32,32,buyer_33,1.15,0.1,0.457055,0.002976,"[-0.019856, -0.019998, -0.019923]",0.003198,0.7354
buyer_agent,33,33,buyer_34,1.15,0.1,0.502444,0.003011,"[-0.019837, -0.019999, -0.019896]",0.00328,0.7543
buyer_agent,34,34,buyer_35,1.15,0.1,0.568281,0.002994,"[-0.019891, -0.019992, -0.019882]",0.003229,0.7426
buyer_agent,35,35,buyer_36,1.15,0.1,0.365859,0.003031,"[-0.019823, -0.019997, -0.019932]",0.003279,0.7542
buyer_agent,36,36,buyer_37,1.15,0.1,0.31117,0.002964,"[-0.019925, -0.019998, -0.019862]",0.003179,0.7312
buyer_agent,37,37,buyer_38,1.15,0.1,0.576272,0.002976,"[-0.019879, -0.019999, -0.01985]",0.003248,0.7471
buyer_agent,38,38,buyer_39,1.15,0.1,0.400163,0.003005,"[-0.019845, -0.02, -0.019831]",0.003329,0.7658
buyer_agent,39,39,buyer_40,1.15,0.1,0.703565,0.002981,"[-0.019918, -0.019989, -0.019905]",0.003168,0.7287
buyer_agent,40,40,buyer_41,1.15,0.1,0.549292,0.003003,"[-0.019853, -0.019998, -0.019893]",0.003259,0.7496
buyer_agent,41,41,buyer_42,1.15,1.1,0.589667,0.429347,"[0.007367, -0.019987, 0.034682]",0.511409,0.9721
buyer_agent,42,42,buyer_43,1.1,1.1,0.442268,0.450801,"[0.035893, -0.019998, 0.013536]",0.540232,0.9822
buyer_agent,43,43,buyer_44,1.1,0.62,0.370234,0.130799,"[-0.011413, -0.019923, -0.011648]",0.147816,0.846
buyer_agent,44,44,buyer_45,1.1,1.2,0.571917,0.450803,"[0.013536, -0.019998, 0.035893]",0.540234,0.9822
buyer_agent,45,45,buyer_46,1.1,1.2,0.54491,0.450803,"[0.023317, -0.019998, 0.026112]",0.540234,0.9822
buyer_agent,46,46,buyer_47,1.15,0.1,0.504295,0.00301,"[-0.019919, -0.019995, -0.019887]",0.00321,0.7382
buyer_agent,47,47,buyer_48,1.15,0.1,0.434946,0.002997,"[-0.019883, -0.019989, -0.019887]",0.003238,0.7448
buyer_agent,48,48,buyer_49,1.15,0.8,0.62143,0.213438,"[7.1e-05, -0.019981, -0.007985]",0.245543,0.8824
buyer_agent,49,49,buyer_50,1.15,0.1,0.33051,0.003015,"[-0.019885, -0.019982, -0.019848]",0.0033,0.7591
both_agent,0,0,buyer_1,0.3,0.4,0.907545,0.122946,"[-0.005138, -0.019999, -0.010473]",0.147337,0.9822
both_agent,1,1,buyer_2,0.3,0.4,0.578419,0.122947,"[-0.008567, -0.02, -0.007043]",0.147337,0.9822
both_agent,2,2,buyer_3,0.3,0.4,0.990684,0.122946,"[-0.009711, -0.019999, -0.0059]",0.147337,0.9822
both_agent,3,3,buyer_4,0.3,0.4,0.832318,0.122946,"[-0.006281, -0.019999, -0.00933]",0.147337,0.9822
both_agent,4,4,buyer_5,0.3,0.31,0.23984,0.122946,"[-0.0059, -0.019999, -0.009711]",0.147336,0.9822
both_agent,5,5,buyer_6,0.3,0.4,1.10563,0.122947,"[-0.007043, -0.02, -0.008567]",0.147337,0.9822
both_agent,6,6,buyer_7,0.3,0.4,0.894957,0.122947,"[-0.008948, -0.02, -0.006662]",0.147337,0.9822
both_agent,7,7,buyer_8,0.3,0.31,0.919439,0.122946,"[-0.007805, -0.02, -0.007805]",0.147336,0.9822
both_agent,8,8,buyer_9,0.35,0.36,0.248618,0.143437,"[-0.00355, -0.019999, -0.007996]",0.171892,0.9822
both_agent,9,9,buyer_10,0.4,0.41,0.54061,0.163928,"[-0.002724, -0.019999, -0.004756]",0.196448,0.9822
both_agent,10,10,buyer_11,0.45,0.46,0.43788,0.184419,"[-0.002851, -0.019999, -0.000565]",0.221005,0.9822
both_agent,11,11,buyer_12,0.45,0.5,0.983972,0.18442,"[-0.004566, -0.019999, 0.00115]",0.221005,0.9822
both_agent,12,12,buyer_13,0.45,0.46,0.706097,0.18442,"[-0.002279, -0.019999, -0.001136]",0.221005,0.9822
both_agent,13,13,buyer_14,0.5,0.6,0.85726,0.204911,"[-0.000946, -0.019999, 0.001595]",0.245561,0.9822
both_agent,14,14,buyer_15,0.55,0.56,0.460094,0.225402,"[0.000261, -0.019999, 0.004453]",0.270117,0.9822
both_agent,15,15,buyer_16,0.6,0.61,0.223202,0.245892,"[0.003627, -0.019999, 0.005152]",0.294673,0.9822
both_agent,16,16,buyer_17,0.65,0.66,0.520178,0.266383,"[0.009725, -0.019999, 0.003119]",0.319228,0.9822
both_agent,17,17,buyer_18,0.7,0.68,0.032844,0.27041,"[0.006493, -0.02, 0.006608]",0.323511,0.9795
both_agent,18,18,buyer_19,0.75,0.76,0.739263,0.307366,"[0.009534, -0.019999, 0.01144]",0.368341,0.9822
both_agent,19,19,buyer_20,0.8,0.81,0.522221,0.327856,"[0.013536, -0.019999, 0.011503]",0.392897,0.9822
both_agent,20,20,buyer_21,0.85,0.86,0.621844,0.348347,"[0.011313, -0.019999, 0.017791]",0.417452,0.9822
both_agent,21,21,buyer_22,0.85,0.84,0.235144,0.340284,"[0.016815, -0.019997, 0.010464]",0.407566,0.9819
both_agent,22,22,buyer_23,0.85,0.86,0.830678,0.348347,"[0.010233, -0.019998, 0.018871]",0.417452,0.9822
both_agent,23,23,buyer_24,0.85,0.87,0.754478,0.348347,"[0.011313, -0.019998, 0.017791]",0.417453,0.9822
both_agent,24,24,buyer_25,0.85,0.86,0.641779,0.348347,"[0.017791, -0.019998, 0.011313]",0.417452,0.9822
both_agent,25,25,buyer_26,0.85,0.84,0.078243,0.34049,"[0.015004, -0.019998, 0.012588]",0.408084,0.9832
both_agent,26,26,buyer_27,0.85,0.84,0.345227,0.340128,"[0.017968, -0.019995, 0.009363]",0.407464,0.9817
both_agent,27,27,buyer_28,0.85,0.84,-0.06997,0.340118,"[0.025346, -0.02, 0.002107]",0.407571,0.982
both_agent,28,28,buyer_29,0.85,0.84,0.03852,0.340179,"[0.012588, -0.019998, 0.014775]",0.407544,0.9819
both_agent,29,29,buyer_30,0.85,0.86,0.548137,0.348347,"[0.017791, -0.019998, 0.011313]",0.417452,0.9822
both_agent,30,30,buyer_31,0.8,0.81,0.63331,0.327856,"[0.013536, -0.019998, 0.011503]",0.392897,0.9822
both_agent,31,31,buyer_32,0.8,0.81,0.852101,0.327856,"[0.013536, -0.019999, 0.011503]",0.392897,0.9822
both_agent,32,32,buyer_33,0.8,0.78,0.240632,0.311543,"[0.005665, -0.019982, 0.01537]",0.372596,0.9799
both_agent,33,33,buyer_34,0.8,0.78,0.284793,0.311749,"[0.01449, -0.019998, 0.006913]",0.373153,0.9813
both_agent,34,34,buyer_35,0.8,0.78,0.382386,0.311791,"[0.010823, -0.01999, 0.010868]",0.373491,0.9822
both_agent,35,35,buyer_36,0.8,0.79,0.097585,0.319643,"[0.016439, -0.02, 0.006822]",0.382904,0.9816
both_agent,36,36,buyer_37,0.8,0.79,0.039167,0.319832,"[0.002712, -0.019993, 0.020743]",0.383294,0.9826
both_agent,37,37,buyer_38,0.8,0.77,0.396474,0.30331,"[0.005116, -0.019998, 0.014206]",0.362634,0.9786
both_agent,38,38,buyer_39,0.8,0.75,0.171321,0.287431,"[-0.000683, -0.019997, 0.01674]",0.343491,0.977
both_agent,39,39,buyer_40,0.8,0.81,0.559693,0.327856,"[0.024714, -0.019999, 0.000325]",0.392897,0.9822
both_agent,40,40,buyer_41,0.8,0.78,0.350313,0.311652,"[0.010708, -0.019995, 0.010865]",0.37323,0.9815
both_agent,41,41,buyer_42,0.8,0.81,0.719665,0.327856,"[0.015568, -0.019999, 0.009471]",0.392897,0.9822
both_agent,42,42,buyer_43,0.8,0.81,0.589603,0.327856,"[0.011503, -0.019998, 0.013536]",0.392897,0.9822
both_agent,43,43,buyer_44,0.8,0.79,0.218218,0.319595,"[0.010588, -0.02, 0.01271]",0.382893,0.9816
both_agent,44,44,buyer_45,0.8,0.81,0.719254,0.327856,"[0.011503, -0.019999, 0.013536]",0.392897,0.9822
both_agent,45,45,buyer_46,0.8,0.81,0.692247,0.327856,"[0.010487, -0.019998, 0.014552]",0.392897,0.9822
both_agent,46,46,buyer_47,0.8,0.78,0.301899,0.311777,"[0.009129, -0.019994, 0.012742]",0.373654,0.9827
both_agent,47,47,buyer_48,0.8,0.58,0.351064,0.166827,"[-0.007333, -0.019847, -0.004421]",0.195228,0.9285
both_agent,48,48,buyer_49,0.8,0.81,0.572149,0.327856,"[0.009471, -0.019999, 0.015568]",0.392897,0.9822
both_agent,49,49,buyer_50,0.8,0.78,0.05844,0.311765,"[0.007182, -0.019995, 0.014511]",0.373463,0.9822
