mode,step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
seller_agent,5,5,buyer_6,0.75,1.2756,0.884626,0.307366,"[0.008582, -0.019999, 0.012392]",0.368341,0.9822
seller_agent,6,6,buyer_7,0.75,1.0611,0.673951,0.307366,"[0.008582, -0.019999, 0.012393]",0.368342,0.9822
seller_agent,7,7,buyer_8,0.75,1.0861,0.698434,0.307365,"[0.009534, -0.019999, 0.01144]",0.368341,0.9822
seller_agent,8,8,buyer_9,0.75,0.4281,0.271068,0.09509,"[-0.012664, -0.019874, -0.014288]",0.108265,0.8861
seller_agent,9,9,buyer_10,0.75,0.7504,0.368718,0.307365,"[0.013345, -0.019999, 0.007629]",0.36834,0.9822
seller_agent,10,10,buyer_11,0.75,0.6708,0.359744,0.244785,"[0.002703, -0.01998, 0.003513]",0.291022,0.9701
seller_agent,11,11,buyer_12,0.75,1.2268,0.836636,0.307366,"[0.01144, -0.019999, 0.009534]",0.368341,0.9822
seller_agent,12,12,buyer_13,0.75,0.9439,0.55876,0.307366,"[0.003818, -0.019999, 0.017156]",0.368342,0.9822
seller_agent,13,13,buyer_14,0.75,1.1228,0.734478,0.307367,"[0.009534, -0.019999, 0.01144]",0.368343,0.9822
seller_agent,14,14,buyer_15,0.75,0.7434,0.368262,0.301946,"[0.010897, -0.019998, 0.009006]",0.36185,0.9821
seller_agent,15,15,buyer_16,0.75,0.5272,0.311587,0.145608,"[-0.007802, -0.019992, -0.008933]",0.168881,0.9113
seller_agent,16,16,buyer_17,0.75,0.8546,0.471066,0.307366,"[0.004771, -0.019999, 0.016203]",0.368341,0.9822
seller_agent,17,17,buyer_18,0.75,0.3638,0.243773,0.06827,"[-0.015342, -0.019876, -0.014994]",0.078059,0.8846
seller_agent,18,18,buyer_19,0.75,1.1276,0.739261,0.307367,"[0.009534, -0.019999, 0.01144]",0.368343,0.9822
seller_agent,19,19,buyer_20,0.75,0.9317,0.546776,0.307366,"[0.012393, -0.019999, 0.008582]",0.368342,0.9822
seller_agent,20,20,buyer_21,0.75,1.0581,0.670954,0.307366,"[0.014298, -0.019999, 0.006676]",0.368342,0.9822
seller_agent,21,21,buyer_22,0.75,0.6545,0.356134,0.233007,"[0.001322, -0.01996, 0.001334]",0.275702,0.9653
seller_agent,22,22,buyer_23,0.75,1.2707,0.879786,0.307368,"[0.01144, -0.019999, 0.009535]",0.368344,0.9822
seller_agent,23,23,buyer_24,0.75,1.1931,0.803588,0.307367,"[0.01144, -0.019999, 0.009534]",0.368343,0.9822
seller_agent,24,24,buyer_25,0.75,1.0784,0.690888,0.307367,"[0.013345, -0.019999, 0.007629]",0.368342,0.9822
seller_agent,25,25,buyer_26,0.75,0.4946,0.301594,0.127366,"[-0.009673, -0.019777, -0.009532]",0.148384,0.9097
seller_agent,26,26,buyer_27,0.75,0.7667,0.384762,0.307366,"[0.007629, -0.019999, 0.013345]",0.368341,0.9822
seller_agent,27,27,buyer_28,0.75,0.3438,0.229958,0.060095,"[-0.015627, -0.019908, -0.01618]",0.06838,0.8678
seller_agent,28,28,buyer_29,0.75,0.4543,0.284347,0.107263,"[-0.011831, -0.019929, -0.011973]",0.123529,0.8978
seller_agent,29,29,buyer_30,0.75,0.983,0.597247,0.307367,"[0.009534, -0.019999, 0.01144]",0.368342,0.9822
seller_agent,30,30,buyer_31,0.75,1.0448,0.657866,0.307365,"[0.008582, -0.019999, 0.012392]",0.36834,0.9822
seller_agent,31,31,buyer_32,0.75,1.2675,0.876657,0.307366,"[0.01144, -0.019999, 0.009534]",0.368341,0.9822
seller_agent,32,32,buyer_33,0.75,0.6258,0.346146,0.210506,"[-0.002876, -0.019996, 0.000174]",0.247808,0.9491
seller_agent,33,33,buyer_34,0.75,0.6705,0.358861,0.243767,"[0.000841, -0.019974, 0.005408]",0.290042,0.9678
seller_agent,34,34,buyer_35,0.75,0.7696,0.387547,0.307366,"[0.008582, -0.019999, 0.012392]",0.368341,0.9822
seller_agent,35,35,buyer_36,0.75,0.4895,0.299399,0.12447,"[-0.010222, -0.019969, -0.009259]",0.14502,0.908
seller_agent,36,36,buyer_37,0.75,0.4299,0.273997,0.094598,"[-0.012538, -0.019945, -0.012032]",0.110083,0.8934
seller_agent,37,37,buyer_38,0.75,0.7757,0.393587,0.307366,"[0.012392, -0.019999, 0.008582]",0.368341,0.9822
seller_agent,38,38,buyer_39,0.75,0.5269,0.315593,0.14685,"[-0.008049, -0.019873, -0.008041]",0.170887,0.9233
seller_agent,39,39,buyer_40,0.75,0.9698,0.584248,0.307366,"[0.006676, -0.019999, 0.014298]",0.368341,0.9822
seller_agent,40,40,buyer_41,0.75,0.7372,0.368081,0.296953,"[0.009213, -0.019998, 0.009514]",0.355682,0.9818
seller_agent,41,41,buyer_42,0.75,1.1327,0.74422,0.307366,"[0.002865, -0.019999, 0.018109]",0.368341,0.9822
seller_agent,42,42,buyer_43,0.75,1.0003,0.614158,0.307366,"[0.006676, -0.019999, 0.014298]",0.368341,0.9822
seller_agent,43,43,buyer_44,0.75,0.6124,0.343355,0.201204,"[-0.004366, -0.019969, 7e-06]",0.236876,0.9475
seller_agent,44,44,buyer_45,0.75,1.1323,0.743809,0.307365,"[0.010487, -0.019998, 0.010487]",0.368341,0.9822
seller_agent,45,45,buyer_46,0.75,1.1048,0.716802,0.307366,"[0.005724, -0.019999, 0.015251]",0.368341,0.9822
seller_agent,46,46,buyer_47,0.75,0.6875,0.361674,0.257176,"[0.002518, -0.019958, 0.006278]",0.306014,0.9712
seller_agent,47,47,buyer_48,0.75,0.5883,0.335517,0.185515,"[-0.004347, -0.01997, -0.004679]",0.216519,0.9383
seller_agent,48,48,buyer_49,0.75,0.9825,0.596704,0.307366,"[0.012393, -0.019999, 0.008582]",0.368342,0.9822
seller_agent,49,49,buyer_50,0.75,0.4398,0.283867,0.101193,"[-0.012353, -0.019985, -0.011117]",0.117738,0.9133
buyer_agent,0,0,buyer_1,0.1,1.074,1.005753,0.040996,"[-0.015044, -0.02, -0.016823]",0.049129,0.9822
buyer_agent,1,1,buyer_2,1.05,0.68,0.459398,0.168198,"[-0.005595, -0.01995, -0.007632]",0.195021,0.8857
buyer_agent,2,2,buyer_3,1.05,1.12,0.622344,0.430311,"[0.024016, -0.019998, 0.021348]",0.515676,0.9822
buyer_agent,3,3,buyer_4,1.1,0.95,0.554571,0.328958,"[0.003657, -0.019997, 0.014853]",0.387471,0.9445
buyer_agent,4,4,buyer_5,1.05,0.25,0.282679,0.020931,"[-0.018837, -0.019874, -0.019133]",0.023086,0.7757
buyer_agent,5,5,buyer_6,1.05,1.2756,0.73729,0.430311,"[0.021348, -0.019998, 0.024016]",0.515677,0.9822
buyer_agent,6,6,buyer_7,1.1,1.06,0.537434,0.418123,"[0.022575, -0.019993, 0.017981]",0.498685,0.9764
buyer_agent,7,7,buyer_8,1.1,1.08,0.545573,0.434601,"[0.020541, -0.019993, 0.025199]",0.520349,0.9815
buyer_agent,8,8,buyer_9,1.1,0.21,0.312419,0.01403,"[-0.019297, -0.019976, -0.01941]",0.015347,0.7656
buyer_agent,9,9,buyer_10,1.1,0.22,0.568124,0.015333,"[-0.01884, -0.019959, -0.019375]",0.017159,0.78
buyer_agent,10,10,buyer_11,1.1,0.23,0.507667,0.017269,"[-0.019168, -0.019981, -0.019245]",0.018874,0.7849
buyer_agent,11,11,buyer_12,1.1,1.22,0.664744,0.450802,"[0.028906, -0.019998, 0.020522]",0.540232,0.9822
buyer_agent,12,12,buyer_13,1.1,0.94,0.508786,0.322141,"[0.009111, -0.019848, 0.005462]",0.376865,0.9383
buyer_agent,13,13,buyer_14,1.1,1.1228,0.562588,0.450802,"[0.023317, -0.019998, 0.026112]",0.540233,0.9822
buyer_agent,14,14,buyer_15,1.1,0.24,0.575329,0.018411,"[-0.018906, -0.019963, -0.01854]",0.021002,0.8022
buyer_agent,15,15,buyer_16,1.1,0.25,0.398992,0.020293,"[-0.018664, -0.01998, -0.018926]",0.022723,0.7999
buyer_agent,16,16,buyer_17,1.1,0.26,0.651495,0.022178,"[-0.018826, -0.019967, -0.019086]",0.024299,0.7908
buyer_agent,17,17,buyer_18,1.1,0.27,0.258917,0.023559,"[-0.01882, -0.019903, -0.018891]",0.025945,0.783
buyer_agent,18,18,buyer_19,1.1,1.1276,0.567371,0.450803,"[0.020522, -0.019998, 0.028906]",0.540233,0.9822
buyer_agent,19,19,buyer_20,1.1,0.85,0.549768,0.259806,"[-0.002262, -0.019864, 0.001611]",0.299291,0.9113
buyer_agent,20,20,buyer_21,1.1,1.05,0.543113,0.409727,"[0.012556, -0.019967, 0.026369]",0.488685,0.9752
buyer_agent,21,21,buyer_22,1.1,0.35,0.47724,0.039525,"[-0.017975, -0.019967, -0.017209]",0.044375,0.7969
buyer_agent,22,22,buyer_23,1.1,1.2707,0.707896,0.450803,"[0.02192, -0.019998, 0.027509]",0.540234,0.9822
buyer_agent,23,23,buyer_24,1.1,1.1931,0.631698,0.450802,"[0.020522, -0.019998, 0.028906]",0.540233,0.9822
buyer_agent,24,24,buyer_25,1.1,1.05,0.562559,0.409607,"[0.022392, -0.01998, 0.016365]",0.488385,0.9746
buyer_agent,25,25,buyer_26,1.1,0.32,0.345497,0.03244,"[-0.018184, -0.019952, -0.018416]",0.035888,0.771
buyer_agent,26,26,buyer_27,1.1,0.35,0.571963,0.04023,"[-0.017468, -0.019775, -0.018196]",0.044791,0.8044
buyer_agent,27,27,buyer_28,1.1,0.34,0.22517,0.037062,"[-0.018094, -0.019973, -0.018373]",0.040623,0.7731
buyer_agent,28,28,buyer_29,1.1,0.36,0.31071,0.041803,"[-0.017431, -0.019992, -0.018086]",0.046294,0.7859
buyer_agent,29,29,buyer_30,1.1,0.85,0.606315,0.260384,"[0.003715, -0.019982, 5e-05]",0.304166,0.9262
buyer_agent,30,30,buyer_31,1.1,0.98,0.582368,0.353524,"[0.011059, -0.019829, 0.013239]",0.417993,0.9575
buyer_agent,31,31,buyer_32,1.05,1.2675,0.72932,0.430312,"[0.025349, -0.019998, 0.020014]",0.515678,0.9822
buyer_agent,32,32,buyer_33,1.1,0.38,0.439285,0.046495,"[-0.016946, -0.019985, -0.018094]",0.05147,0.7842
buyer_agent,33,33,buyer_34,1.1,0.39,0.483013,0.049691,"[-0.016537, -0.019993, -0.017628]",0.055534,0.8032
buyer_agent,34,34,buyer_35,1.1,0.4,0.555254,0.052181,"[-0.017212, -0.019858, -0.01716]",0.057951,0.7968
buyer_agent,35,35,buyer_36,1.1,0.41,0.332148,0.055418,"[-0.016133, -0.019891, -0.017952]",0.061441,0.8041
buyer_agent,36,36,buyer_37,1.1,0.4299,0.277028,0.060213,"[-0.017223, -0.019955, -0.015758]",0.067277,0.8009
buyer_agent,37,37,buyer_38,1.05,0.75,0.459101,0.208237,"[-0.003004, -0.019826, -0.00326]",0.242147,0.904
buyer_agent,38,38,buyer_39,1.05,0.45,0.358733,0.070087,"[-0.01505, -0.019998, -0.014682]",0.080357,0.8333
buyer_agent,39,39,buyer_40,1.05,0.95,0.515706,0.347774,"[0.012423, -0.019951, 0.010141]",0.410387,0.9549
buyer_agent,40,40,buyer_41,1.05,0.45,0.527899,0.070579,"[-0.015538, -0.019971, -0.015623]",0.079449,0.8239
buyer_agent,41,41,buyer_42,1.05,1.1,0.596883,0.430312,"[0.020014, -0.019998, 0.025349]",0.515678,0.9822
buyer_agent,42,42,buyer_43,1.05,1.0,0.509719,0.388824,"[0.026382, -0.019974, 0.007915]",0.463147,0.9726
buyer_agent,43,43,buyer_44,1.05,0.45,0.423914,0.069597,"[-0.014093, -0.019977, -0.016297]",0.079229,0.8216
buyer_agent,44,44,buyer_45,1.05,1.1,0.596472,0.430312,"[0.022682, -0.019998, 0.022682]",0.515678,0.9822
buyer_agent,45,45,buyer_46,1.05,1.1,0.569465,0.430312,"[0.022682, -0.019998, 0.022682]",0.515678,0.9822
buyer_agent,46,46,buyer_47,1.1,0.45,0.49372,0.067259,"[-0.015194, -0.019947, -0.015796]",0.076322,0.8292
buyer_agent,47,47,buyer_48,1.05,0.45,0.386464,0.069435,"[-0.016805, -0.019951, -0.01692]",0.07576,0.7857
buyer_agent,48,48,buyer_49,1.05,0.45,0.736576,0.071353,"[-0.016517, -0.019963, -0.014712]",0.08016,0.8313
buyer_agent,49,49,buyer_50,1.05,0.44,0.289685,0.068204,"[-0.015932, -0.019876, -0.015558]",0.076839,0.8335
both_agent,0,0,buyer_1,0.75,1.07,0.68654,0.307366,"[0.017156, -0.019999, 0.003818]",0.368342,0.9822
both_agent,1,1,buyer_2,0.8,0.7,0.417501,0.248701,"[0.005544, -0.019997, 0.001293]",0.295542,0.965
both_agent,2,2,buyer_3,0.75,1.15,0.769678,0.307367,"[0.01144, -0.019999, 0.009534]",0.368343,0.9822
both_agent,3,3,buyer_4,0.8,0.95,0.586757,0.327857,"[0.011503, -0.019999, 0.013536]",0.392897,0.9822
both_agent,4,4,buyer_5,0.8,0.35,0.270041,0.057122,"[-0.015489, -0.019982, -0.016557]",0.065095,0.8502
both_agent,5,5,buyer_6,0.75,1.27,0.884623,0.307368,"[0.008582, -0.019999, 0.012393]",0.368344,0.9822
both_agent,6,6,buyer_7,0.75,0.85,0.673953,0.307365,"[0.008582, -0.019999, 0.012392]",0.36834,0.9822
both_agent,7,7,buyer_8,0.8,1.05,0.673877,0.327857,"[0.011503, -0.019999, 0.013536]",0.392898,0.9822
both_agent,8,8,buyer_9,0.8,0.38,0.28938,0.068748,"[-0.015169, -0.019905, -0.016375]",0.077299,0.8565
both_agent,9,9,buyer_10,0.75,0.75,0.368719,0.307365,"[0.013345, -0.019999, 0.007629]",0.36834,0.9822
both_agent,10,10,buyer_11,0.75,0.55,0.438253,0.161056,"[-0.006468, -0.019952, -0.006242]",0.188393,0.9342
both_agent,11,11,buyer_12,0.75,1.22,0.836634,0.307367,"[0.01144, -0.019999, 0.009534]",0.368343,0.9822
both_agent,12,12,buyer_13,0.75,0.82,0.558761,0.307366,"[0.003818, -0.019999, 0.017156]",0.368341,0.9822
both_agent,13,13,buyer_14,0.75,1.12,0.734479,0.307367,"[0.009534, -0.019999, 0.01144]",0.368342,0.9822
both_agent,14,14,buyer_15,0.75,0.72,0.3897,0.282968,"[0.008643, -0.019995, 0.006936]",0.338551,0.9796
both_agent,15,15,buyer_16,0.75,0.45,0.34651,0.10389,"[-0.011905, -0.01999, -0.012734]",0.119261,0.8834
both_agent,16,16,buyer_17,0.75,0.82,0.471066,0.307366,"[0.004771, -0.019999, 0.016203]",0.368341,0.9822
both_agent,17,17,buyer_18,0.75,0.35,0.248657,0.063021,"[-0.015759, -0.019883, -0.015407]",0.071972,0.8813
both_agent,18,18,buyer_19,0.75,1.12,0.739262,0.307367,"[0.009534, -0.019999, 0.01144]",0.368342,0.9822
both_agent,19,19,buyer_20,0.75,0.93,0.546776,0.307366,"[0.012393, -0.019999, 0.008582]",0.368342,0.9822
both_agent,20,20,buyer_21,0.75,1.05,0.670954,0.307366,"[0.014298, -0.019999, 0.006676]",0.368341,0.9822
both_agent,21,21,buyer_22,0.75,0.55,0.423861,0.161717,"[-0.006181, -0.019919, -0.006863]",0.188753,0.936
both_agent,22,22,buyer_23,0.75,1.1,0.879788,0.307366,"[0.01144, -0.019999, 0.009534]",0.368341,0.9822
both_agent,23,23,buyer_24,0.7,1.15,0.828144,0.286876,"[0.009344, -0.019999, 0.007565]",0.343786,0.9822
both_agent,24,24,buyer_25,0.7,1.08,0.715444,0.286876,"[0.011122, -0.019999, 0.005787]",0.343786,0.9822
both_agent,25,25,buyer_26,0.7,0.35,0.358165,0.066634,"[-0.014751, -0.019834, -0.015074]",0.076975,0.8797
both_agent,26,26,buyer_27,0.7,0.75,0.40932,0.286874,"[0.005787, -0.019999, 0.011122]",0.343784,0.9822
both_agent,27,27,buyer_28,0.7,0.25,0.256249,0.033736,"[-0.017643, -0.01994, -0.017914]",0.038239,0.8566
both_agent,28,28,buyer_29,0.7,0.35,0.323821,0.067415,"[-0.015014, -0.019955, -0.015196]",0.07725,0.8829
both_agent,29,29,buyer_30,0.7,0.95,0.621805,0.286874,"[0.007565, -0.019999, 0.009344]",0.343785,0.9822
both_agent,30,30,buyer_31,0.7,1.0,0.68242,0.286876,"[0.006676, -0.019999, 0.010233]",0.343787,0.9822
both_agent,31,31,buyer_32,0.75,1.25,0.876658,0.307365,"[0.01144, -0.019999, 0.009534]",0.36834,0.9822
both_agent,32,32,buyer_33,0.75,0.45,0.435209,0.104246,"[-0.012299, -0.019981, -0.012263]",0.119703,0.8867
both_agent,33,33,buyer_34,0.7,0.6,0.397756,0.208507,"[-0.002483, -0.01997, 0.001408]",0.247462,0.9624
both_agent,34,34,buyer_35,0.7,0.75,0.412104,0.286874,"[0.006676, -0.019999, 0.010233]",0.343784,0.9822
both_agent,35,35,buyer_36,0.7,0.4,0.335969,0.088144,"[-0.013239, -0.019972, -0.012592]",0.10234,0.8955
both_agent,36,36,buyer_37,0.7,0.35,0.302828,0.066624,"[-0.014815, -0.019955, -0.014471]",0.077382,0.8844
both_agent,37,37,buyer_38,0.7,0.76,0.418143,0.286874,"[0.010233, -0.019999, 0.006676]",0.343785,0.9822
both_agent,38,38,buyer_39,0.7,0.42,0.362962,0.098649,"[-0.012374, -0.019916, -0.012285]",0.114074,0.9053
both_agent,39,39,buyer_40,0.7,0.95,0.608805,0.286874,"[0.004898, -0.019999, 0.012011]",0.343785,0.9822
both_agent,40,40,buyer_41,0.7,0.74,0.380275,0.286874,"[0.005787, -0.019999, 0.011122]",0.343785,0.9822
both_agent,41,41,buyer_42,0.7,1.1,0.768775,0.286876,"[0.008455, -0.019999, 0.008455]",0.343786,0.9822
both_agent,42,42,buyer_43,0.7,1.0,0.638713,0.286876,"[0.008455, -0.019999, 0.008455]",0.343787,0.9822
both_agent,43,43,buyer_44,0.7,0.45,0.431946,0.114734,"[-0.011677, -0.0199, -0.009579]",0.133579,0.9235
both_agent,44,44,buyer_45,0.7,1.13,0.768366,0.286874,"[0.008455, -0.019999, 0.008455]",0.343784,0.9822
both_agent,45,45,buyer_46,0.7,1.1048,0.741356,0.286876,"[0.01379, -0.019999, 0.003119]",0.343787,0.9822
both_agent,46,46,buyer_47,0.7,0.45,0.492391,0.113817,"[-0.012215, -0.019984, -0.010417]",0.131201,0.9071
both_agent,47,47,buyer_48,0.7,0.45,0.404907,0.113693,"[-0.010237, -0.019974, -0.011481]",0.132001,0.9126
both_agent,48,48,buyer_49,0.7,0.98,0.621261,0.286875,"[0.008455, -0.019999, 0.008455]",0.343785,0.9822
both_agent,49,49,buyer_50,0.7,0.43,0.28039,0.103554,"[-0.011832, -0.019982, -0.011383]",0.120357,0.9113
