step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
24,24,buyer_25,1.1,0.9,0.653854,0.292255,"[0.004226, -0.019949, 0.002439]",0.33897,0.9207
25,25,buyer_26,1.1,0.3,0.348233,0.02844,"[-0.018435, -0.019957, -0.018651]",0.031397,0.7675
26,26,buyer_27,1.1,0.5,0.544989,0.084039,"[-0.014257, -0.019528, -0.015426]",0.094828,0.8345
27,27,buyer_28,1.1,0.3,0.231865,0.028691,"[-0.018589, -0.01998, -0.018806]",0.031316,0.7655
28,28,buyer_29,1.1,0.3,0.320542,0.028807,"[-0.018285, -0.019994, -0.018806]",0.031722,0.7754
29,29,buyer_30,1.1,0.8,0.633009,0.228669,"[0.000475, -0.019984, -0.003104]",0.266056,0.9146
30,30,buyer_31,0.9,1.0448,0.584197,0.368839,"[0.013155, -0.019998, 0.020014]",0.44201,0.9822
31,31,buyer_32,1.05,1.2675,0.72932,0.430312,"[0.021348, -0.019998, 0.024016]",0.515678,0.9822
32,32,buyer_33,1.05,0.5,0.413291,0.08773,"[-0.014847, -0.019954, -0.015842]",0.097087,0.8155
33,33,buyer_34,1.05,0.5,0.457581,0.086907,"[-0.014231, -0.019959, -0.013927]",0.09879,0.8298
34,34,buyer_35,1.05,0.5,0.568898,0.090361,"[-0.013248, -0.01969, -0.01331]",0.104112,0.8745
35,35,buyer_36,1.05,0.3,0.345494,0.03033,"[-0.018686, -0.019971, -0.018519]",0.033154,0.7736
36,36,buyer_37,1.05,0.3,0.314092,0.030984,"[-0.018551, -0.019876, -0.01778]",0.034777,0.8115
37,37,buyer_38,1.05,0.5,0.54668,0.087401,"[-0.015511, -0.019822, -0.012959]",0.099109,0.8325
38,38,buyer_39,1.05,0.3,0.387227,0.030449,"[-0.018352, -0.019998, -0.017814]",0.034284,0.8
39,39,buyer_40,0.9,0.9698,0.51058,0.368839,"[0.017728, -0.019998, 0.015441]",0.44201,0.9822
40,40,buyer_41,0.95,0.5,0.520756,0.097927,"[-0.011989, -0.019965, -0.012823]",0.11315,0.8599
41,41,buyer_42,0.9,1.1327,0.670551,0.36884,"[0.022301, -0.019998, 0.010868]",0.44201,0.9822
42,42,buyer_43,1.05,0.8,0.647937,0.242396,"[0.002616, -0.019798, -0.001296]",0.283919,0.9316
43,43,buyer_44,0.9,0.5,0.410079,0.105449,"[-0.012157, -0.019964, -0.013035]",0.120292,0.8661
44,44,buyer_45,0.9,1.1323,0.67014,0.368839,"[0.002865, -0.019998, 0.030304]",0.44201,0.9822
45,45,buyer_46,1.05,1.1048,0.569465,0.430312,"[0.029351, -0.019998, 0.016013]",0.515678,0.9822
46,46,buyer_47,1.05,0.5,0.480165,0.087812,"[-0.012931, -0.019985, -0.014334]",0.100562,0.8447
47,47,buyer_48,1.05,0.5,0.397769,0.08838,"[-0.014577, -0.019862, -0.013035]",0.100907,0.8476
48,48,buyer_49,1.05,0.5,0.703696,0.087321,"[-0.01429, -0.019944, -0.016066]",0.097022,0.815
49,49,buyer_50,1.05,0.5,0.260312,0.086711,"[-0.01609, -0.01998, -0.014011]",0.096629,0.8117
