step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
17,17,buyer_18,1.05,0.3638,0.265036,0.048232,"[-0.016837, -0.019952, -0.015905]",0.055538,0.8811
18,18,buyer_19,1.05,1.1276,0.591926,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
19,19,buyer_20,1.1,0.9317,0.518064,0.320934,"[0.016073, -0.019939, 0.00348]",0.380547,0.9645
20,20,buyer_21,1.05,1.0581,0.523619,0.430311,"[0.01868, -0.019998, 0.026683]",0.515676,0.9822
21,21,buyer_22,1.05,0.6545,0.41954,0.162833,"[-0.005838, -0.019924, -0.007099]",0.189972,0.9312
22,22,buyer_23,1.05,1.2707,0.732452,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
23,23,buyer_24,1.05,1.1931,0.656252,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
24,24,buyer_25,1.1,1.0784,0.539706,0.433096,"[0.024322, -0.019997, 0.021482]",0.518903,0.9817
25,25,buyer_26,1.1,0.4946,0.34494,0.086367,"[-0.012444, -0.019982, -0.013892]",0.10005,0.8996
26,26,buyer_27,1.1,0.7667,0.469329,0.213757,"[0.002967, -0.019917, -0.005743]",0.251064,0.9396
27,27,buyer_28,1.05,0.3438,0.256492,0.043447,"[-0.016981, -0.019995, -0.016258]",0.050212,0.8921
28,28,buyer_29,1.05,0.4543,0.321505,0.076588,"[-0.014549, -0.019938, -0.013352]",0.08875,0.9031
29,29,buyer_30,1.05,0.983,0.512167,0.376774,"[0.015992, -0.02, 0.018001]",0.450767,0.9795
30,30,buyer_31,1.05,1.0448,0.515922,0.426142,"[0.01837, -0.019984, 0.026273]",0.510801,0.9827
31,31,buyer_32,1.05,1.2675,0.72932,0.430312,"[0.024016, -0.019999, 0.021348]",0.515678,0.9822
32,32,buyer_33,1.05,0.6258,0.407619,0.147903,"[-0.008644, -0.01995, -0.006263]",0.173045,0.9278
33,33,buyer_34,1.05,0.6705,0.431639,0.171502,"[-0.004881, -0.019994, -0.004186]",0.20244,0.9457
34,34,buyer_35,1.05,0.7696,0.463119,0.228039,"[-0.000135, -0.019974, -5.3e-05]",0.267878,0.9499
35,35,buyer_36,1.05,0.4895,0.33677,0.089227,"[-0.01349, -0.01995, -0.013436]",0.102351,0.8971
36,36,buyer_37,1.05,0.4299,0.30311,0.06819,"[-0.015057, -0.019938, -0.015166]",0.078028,0.8865
37,37,buyer_38,1.05,0.7757,0.462413,0.23011,"[-0.002712, -0.019998, 0.003458]",0.270858,0.9453
38,38,buyer_39,1.05,0.5269,0.361396,0.103485,"[-0.010872, -0.01992, -0.011642]",0.12105,0.9156
39,39,buyer_40,1.05,0.9698,0.511023,0.366635,"[0.02097, -0.019983, 0.010887]",0.438509,0.9791
40,40,buyer_41,1.05,0.7372,0.452001,0.207364,"[-0.003224, -0.019995, 0.000338]",0.244483,0.9448
41,41,buyer_42,1.05,1.1327,0.596883,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
42,42,buyer_43,1.05,1.0003,0.513603,0.39047,"[0.026629, -0.019969, 0.010018]",0.467148,0.9805
43,43,buyer_44,1.05,0.6124,0.402229,0.141906,"[-0.005869, -0.019948, -0.010515]",0.165573,0.9272
44,44,buyer_45,1.05,1.1323,0.596472,0.430312,"[0.020014, -0.019998, 0.02535]",0.515678,0.9822
45,45,buyer_46,1.05,1.1048,0.569465,0.430312,"[0.016013, -0.019998, 0.029351]",0.515678,0.9822
46,46,buyer_47,1.05,0.6875,0.43364,0.179698,"[-0.001936, -0.019921, -0.006787]",0.211054,0.9378
47,47,buyer_48,1.05,0.5883,0.396162,0.13122,"[-0.010116, -0.019958, -0.006963]",0.154182,0.9354
48,48,buyer_49,1.05,0.9825,0.511147,0.37623,"[0.022191, -0.019972, 0.010945]",0.449394,0.9777
49,49,buyer_50,1.05,0.4398,0.3139,0.072552,"[-0.014995, -0.019929, -0.014485]",0.083143,0.9029
