step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
19,19,buyer_20,0.75,0.9317,0.546776,0.307366,"[0.016203, -0.019999, 0.004771]",0.368342,0.9822
20,20,buyer_21,0.75,1.0581,0.670954,0.307366,"[0.01144, -0.019999, 0.009534]",0.368342,0.9822
21,21,buyer_22,0.75,0.6545,0.356349,0.232356,"[0.003067, -0.019758, 0.000203]",0.275869,0.9659
22,22,buyer_23,0.75,1.2707,0.879786,0.307368,"[0.00096, -0.019999, 0.020015]",0.368344,0.9822
23,23,buyer_24,0.75,1.1931,0.803588,0.307367,"[0.007629, -0.019999, 0.013345]",0.368343,0.9822
24,24,buyer_25,0.75,1.0784,0.690888,0.307367,"[0.010487, -0.019999, 0.010487]",0.368342,0.9822
25,25,buyer_26,0.75,0.4946,0.303633,0.128072,"[-0.010118, -0.019984, -0.008582]",0.149388,0.9159
26,26,buyer_27,0.75,0.7667,0.384762,0.307366,"[0.004771, -0.019999, 0.016203]",0.368341,0.9822
27,27,buyer_28,0.75,0.3438,0.227007,0.059386,"[-0.016158, -0.019964, -0.015762]",0.067502,0.8566
28,28,buyer_29,0.75,0.4543,0.285238,0.107486,"[-0.012078, -0.019964, -0.011528]",0.123916,0.9006
29,29,buyer_30,0.75,0.983,0.597247,0.307367,"[0.017156, -0.019999, 0.003818]",0.368342,0.9822
30,30,buyer_31,0.75,1.0448,0.657866,0.307365,"[0.005723, -0.019999, 0.015251]",0.36834,0.9822
31,31,buyer_32,0.75,1.2675,0.876657,0.307366,"[0.010487, -0.019999, 0.010487]",0.368341,0.9822
32,32,buyer_33,0.75,0.6258,0.348389,0.211307,"[0.001946, -0.019976, -0.003864]",0.249413,0.9552
33,33,buyer_34,0.75,0.6705,0.359807,0.244874,"[0.000118, -0.019872, 0.005687]",0.290807,0.9704
34,34,buyer_35,0.75,0.7696,0.387547,0.307366,"[0.014298, -0.019999, 0.006676]",0.368341,0.9822
35,35,buyer_36,0.75,0.4895,0.301276,0.126081,"[-0.009827, -0.019919, -0.010406]",0.14593,0.9136
36,36,buyer_37,0.75,0.4299,0.271542,0.095246,"[-0.012072, -0.019874, -0.014204]",0.109096,0.8854
37,37,buyer_38,0.75,0.7757,0.393587,0.307366,"[0.016203, -0.019999, 0.004771]",0.368341,0.9822
38,38,buyer_39,0.75,0.5269,0.311074,0.145401,"[-0.00846, -0.019982, -0.008519]",0.16844,0.91
39,39,buyer_40,0.75,0.9698,0.584248,0.307366,"[0.009534, -0.019999, 0.01144]",0.368341,0.9822
40,40,buyer_41,0.75,0.7372,0.367742,0.296856,"[0.007376, -0.019996, 0.011119]",0.355355,0.9809
41,41,buyer_42,0.75,1.1327,0.74422,0.307366,"[0.008582, -0.019999, 0.012393]",0.368341,0.9822
42,42,buyer_43,0.75,1.0003,0.614158,0.307366,"[0.007629, -0.019998, 0.013345]",0.368341,0.9822
43,43,buyer_44,0.75,0.6124,0.345444,0.202358,"[-0.004329, -0.019904, 0.000193]",0.238318,0.9533
44,44,buyer_45,0.75,1.1323,0.743809,0.307366,"[0.014298, -0.019999, 0.006676]",0.368341,0.9822
45,45,buyer_46,0.75,1.1048,0.716802,0.307366,"[0.015251, -0.019999, 0.005723]",0.368341,0.9822
46,46,buyer_47,0.75,0.6875,0.361937,0.257783,"[0.001761, -0.019962, 0.006655]",0.306236,0.9719
47,47,buyer_48,0.75,0.5883,0.338793,0.185694,"[-0.005169, -0.019949, -0.001944]",0.218633,0.9475
48,48,buyer_49,0.75,0.9825,0.596704,0.307366,"[0.010487, -0.019999, 0.010487]",0.368342,0.9822
49,49,buyer_50,0.75,0.4398,0.279282,0.100661,"[-0.013082, -0.019888, -0.011854]",0.115836,0.8985
