mode,step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
seller_agent,5,5,buyer_6,0.4,1.2756,1.056518,0.163929,"[-0.004756, -0.019999, -0.002724]",0.196449,0.9822
seller_agent,6,6,buyer_7,0.75,1.0611,0.673951,0.307366,"[0.008582, -0.019999, 0.012393]",0.368342,0.9822
seller_agent,7,7,buyer_8,0.8,1.0861,0.673878,0.327857,"[0.011503, -0.019999, 0.013536]",0.392897,0.9822
seller_agent,8,8,buyer_9,0.8,0.4281,0.273007,0.088174,"[-0.013513, -0.019879, -0.015047]",0.099735,0.8707
seller_agent,9,9,buyer_10,0.4,0.7504,0.54061,0.163928,"[-0.002216, -0.019999, -0.005265]",0.196449,0.9822
seller_agent,10,10,buyer_11,0.75,0.6708,0.359744,0.244785,"[0.002703, -0.01998, 0.003513]",0.291022,0.9701
seller_agent,11,11,buyer_12,0.65,1.2268,0.885747,0.266384,"[0.007248, -0.019999, 0.005596]",0.31923,0.9822
seller_agent,12,12,buyer_13,0.75,0.9439,0.55876,0.307366,"[0.003818, -0.019999, 0.017156]",0.368342,0.9822
seller_agent,13,13,buyer_14,0.8,1.1228,0.709922,0.327858,"[0.011503, -0.019999, 0.013536]",0.392898,0.9822
seller_agent,14,14,buyer_15,0.8,0.7434,0.387681,0.282149,"[0.007992, -0.019991, 0.006311]",0.33646,0.9741
seller_agent,15,15,buyer_16,0.8,0.5272,0.315726,0.134696,"[-0.009249, -0.019989, -0.010286]",0.155173,0.8931
seller_agent,16,16,buyer_17,0.65,0.8546,0.520179,0.266383,"[0.001468, -0.019999, 0.011376]",0.319228,0.9822
seller_agent,17,17,buyer_18,0.65,0.3638,0.238374,0.080269,"[-0.013935, -0.019885, -0.013812]",0.092636,0.9098
seller_agent,18,18,buyer_19,0.4,1.1276,0.91115,0.163933,"[-0.004248, -0.019999, -0.003232]",0.196454,0.9822
seller_agent,19,19,buyer_20,0.4,0.9317,0.718666,0.163931,"[-0.002724, -0.019999, -0.004756]",0.196452,0.9822
seller_agent,20,20,buyer_21,0.65,1.0581,0.720065,0.266385,"[0.009725, -0.019999, 0.003119]",0.319231,0.9822
seller_agent,21,21,buyer_22,0.75,0.6545,0.356134,0.233007,"[0.001322, -0.01996, 0.001334]",0.275702,0.9653
seller_agent,22,22,buyer_23,0.75,1.2707,0.879786,0.307368,"[0.01144, -0.019999, 0.009535]",0.368344,0.9822
seller_agent,23,23,buyer_24,0.75,1.1931,0.803588,0.307367,"[0.01144, -0.019999, 0.009534]",0.368343,0.9822
seller_agent,24,24,buyer_25,0.75,1.0784,0.690888,0.307367,"[0.013345, -0.019999, 0.007629]",0.368342,0.9822
seller_agent,25,25,buyer_26,0.75,0.4946,0.301594,0.127366,"[-0.009673, -0.019777, -0.009532]",0.148384,0.9097
seller_agent,26,26,buyer_27,0.75,0.7667,0.384762,0.307366,"[0.007629, -0.019999, 0.013345]",0.368341,0.9822
seller_agent,27,27,buyer_28,0.75,0.3438,0.229958,0.060095,"[-0.015627, -0.019908, -0.01618]",0.06838,0.8678
seller_agent,28,28,buyer_29,0.75,0.4543,0.284347,0.107263,"[-0.011831, -0.019929, -0.011973]",0.123529,0.8978
seller_agent,29,29,buyer_30,0.75,0.983,0.597247,0.307367,"[0.009534, -0.019999, 0.01144]",0.368342,0.9822
seller_agent,30,30,buyer_31,0.75,1.0448,0.657866,0.307365,"[0.008582, -0.019999, 0.012392]",0.36834,0.9822
seller_agent,31,31,buyer_32,0.75,1.2675,0.876657,0.307366,"[0.01144, -0.019999, 0.009534]",0.368341,0.9822
seller_agent,32,32,buyer_33,0.75,0.6258,0.346146,0.210506,"[-0.002876, -0.019996, 0.000174]",0.247808,0.9491
seller_agent,33,33,buyer_34,0.75,0.6705,0.358861,0.243767,"[0.000841, -0.019974, 0.005408]",0.290042,0.9678
seller_agent,34,34,buyer_35,0.75,0.7696,0.387547,0.307366,"[0.008582, -0.019999, 0.012392]",0.368341,0.9822
seller_agent,35,35,buyer_36,0.75,0.4895,0.299399,0.12447,"[-0.010222, -0.019969, -0.009259]",0.14502,0.908
seller_agent,36,36,buyer_37,0.75,0.4299,0.273997,0.094598,"[-0.012538, -0.019945, -0.012032]",0.110083,0.8934
seller_agent,37,37,buyer_38,0.75,0.7757,0.393587,0.307366,"[0.012392, -0.019999, 0.008582]",0.368341,0.9822
seller_agent,38,38,buyer_39,0.75,0.5269,0.315593,0.14685,"[-0.008049, -0.019873, -0.008041]",0.170887,0.9233
seller_agent,39,39,buyer_40,0.75,0.9698,0.584248,0.307366,"[0.006676, -0.019999, 0.014298]",0.368341,0.9822
seller_agent,40,40,buyer_41,0.75,0.7372,0.368081,0.296953,"[0.009213, -0.019998, 0.009514]",0.355682,0.9818
seller_agent,41,41,buyer_42,0.75,1.1327,0.74422,0.307366,"[0.002865, -0.019999, 0.018109]",0.368341,0.9822
seller_agent,42,42,buyer_43,0.75,1.0003,0.614158,0.307366,"[0.006676, -0.019999, 0.014298]",0.368341,0.9822
seller_agent,43,43,buyer_44,0.75,0.6124,0.343355,0.201204,"[-0.004366, -0.019969, 7e-06]",0.236876,0.9475
seller_agent,44,44,buyer_45,0.75,1.1323,0.743809,0.307365,"[0.010487, -0.019998, 0.010487]",0.368341,0.9822
seller_agent,45,45,buyer_46,0.75,1.1048,0.716802,0.307366,"[0.005724, -0.019999, 0.015251]",0.368341,0.9822
seller_agent,46,46,buyer_47,0.75,0.6875,0.361674,0.257176,"[0.002518, -0.019958, 0.006278]",0.306014,0.9712
seller_agent,47,47,buyer_48,0.75,0.5883,0.335517,0.185515,"[-0.004347, -0.01997, -0.004679]",0.216519,0.9383
seller_agent,48,48,buyer_49,0.75,0.9825,0.596704,0.307366,"[0.012393, -0.019999, 0.008582]",0.368342,0.9822
seller_agent,49,49,buyer_50,0.75,0.4398,0.283867,0.101193,"[-0.012353, -0.019985, -0.011117]",0.117738,0.9133
buyer_agent,0,0,buyer_1,0.1,1.074,1.005753,0.040996,"[-0.015044, -0.02, -0.016823]",0.049129,0.9822
buyer_agent,1,1,buyer_2,1.05,0.7,0.450607,0.179081,"[-0.00443, -0.019953, -0.006722]",0.207977,0.8913
buyer_agent,2,2,buyer_3,1.05,1.1586,0.622344,0.430311,"[0.024016, -0.019998, 0.021348]",0.515677,0.9822
buyer_agent,3,3,buyer_4,1.1,0.95,0.554571,0.328958,"[0.003657, -0.019997, 0.014853]",0.387471,0.9445
buyer_agent,4,4,buyer_5,1.05,0.35,0.266732,0.041595,"[-0.017497, -0.019768, -0.018001]",0.046329,0.7942
buyer_agent,5,5,buyer_6,1.05,1.2756,0.73729,0.430311,"[0.021348, -0.019998, 0.024016]",0.515677,0.9822
buyer_agent,6,6,buyer_7,1.1,1.05,0.545352,0.409878,"[0.021249, -0.01999, 0.016887]",0.488025,0.9738
buyer_agent,7,7,buyer_8,1.05,1.0861,0.551097,0.430312,"[0.021348, -0.019998, 0.024016]",0.515678,0.9822
buyer_agent,8,8,buyer_9,1.1,0.35,0.288073,0.039299,"[-0.01835, -0.019982, -0.017898]",0.04307,0.7735
buyer_agent,9,9,buyer_10,1.1,0.7,0.459775,0.170288,"[-0.009181, -0.019897, -0.007138]",0.194073,0.8714
buyer_agent,10,10,buyer_11,1.05,0.65,0.407631,0.155203,"[-0.010393, -0.019896, -0.010275]",0.174638,0.868
buyer_agent,11,11,buyer_12,1.05,1.2268,0.689299,0.430312,"[0.020014, -0.019998, 0.025349]",0.515678,0.9822
buyer_agent,12,12,buyer_13,1.1,0.9,0.537016,0.293019,"[0.009828, -0.019967, 0.000572]",0.343452,0.9328
buyer_agent,13,13,buyer_14,1.05,1.1228,0.587143,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
buyer_agent,14,14,buyer_15,1.1,0.7,0.453876,0.168608,"[-0.007669, -0.019972, -0.006819]",0.194148,0.8717
buyer_agent,15,15,buyer_16,1.1,0.5,0.3369,0.082333,"[-0.015858, -0.019988, -0.013923]",0.092563,0.8146
buyer_agent,16,16,buyer_17,1.05,0.8,0.500793,0.238603,"[-0.005425, -0.019989, 0.004395]",0.277585,0.9108
buyer_agent,17,17,buyer_18,1.05,0.35,0.239718,0.041303,"[-0.018542, -0.019906, -0.01708]",0.045775,0.7847
buyer_agent,18,18,buyer_19,1.05,1.1276,0.591926,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
buyer_agent,19,19,buyer_20,1.1,0.9,0.519972,0.292687,"[0.008311, -0.019855, -0.001391]",0.339752,0.9228
buyer_agent,20,20,buyer_21,1.05,1.0581,0.523619,0.430311,"[0.01868, -0.019998, 0.026683]",0.515676,0.9822
buyer_agent,21,21,buyer_22,1.05,0.6,0.4136,0.129542,"[-0.011353, -0.019896, -0.011525]",0.146767,0.8561
buyer_agent,22,22,buyer_23,1.05,1.2707,0.732452,0.430312,"[0.033352, -0.019998, 0.012011]",0.515678,0.9822
buyer_agent,23,23,buyer_24,1.05,1.1931,0.656252,0.430312,"[0.028017, -0.019998, 0.017347]",0.515678,0.9822
buyer_agent,24,24,buyer_25,1.1,1.05,0.562683,0.409131,"[0.021276, -0.019994, 0.01808]",0.488492,0.9748
buyer_agent,25,25,buyer_26,1.05,0.49,0.315891,0.083869,"[-0.013539, -0.019976, -0.015385]",0.094968,0.8306
buyer_agent,26,26,buyer_27,1.05,0.76,0.443642,0.214069,"[-0.001183, -0.019853, -0.004854]",0.248179,0.9023
buyer_agent,27,27,buyer_28,1.05,0.34,0.233801,0.039846,"[-0.017689, -0.019985, -0.017602]",0.044571,0.8097
buyer_agent,28,28,buyer_29,1.05,0.45,0.297874,0.070888,"[-0.015847, -0.019821, -0.014955]",0.080264,0.8324
buyer_agent,29,29,buyer_30,1.05,0.95,0.532485,0.348599,"[0.011673, -0.019997, 0.013329]",0.413604,0.9624
buyer_agent,30,30,buyer_31,1.05,1.04,0.520744,0.422406,"[0.018053, -0.019983, 0.025849]",0.506326,0.9831
buyer_agent,31,31,buyer_32,1.05,1.2675,0.72932,0.430312,"[0.024016, -0.019999, 0.021348]",0.515678,0.9822
buyer_agent,32,32,buyer_33,1.05,0.62,0.384732,0.138281,"[-0.010216, -0.01993, -0.009083]",0.159051,0.8689
buyer_agent,33,33,buyer_34,1.05,0.67,0.408873,0.164614,"[-0.007127, -0.01998, -0.00613]",0.191377,0.8953
buyer_agent,34,34,buyer_35,1.05,0.76,0.446609,0.215763,"[-0.004144, -0.019929, -0.003284]",0.248406,0.9031
buyer_agent,35,35,buyer_36,1.05,0.48,0.30991,0.080718,"[-0.016099, -0.019935, -0.015149]",0.089535,0.8161
buyer_agent,36,36,buyer_37,1.05,0.42,0.276506,0.060826,"[-0.01666, -0.019968, -0.017054]",0.067144,0.7993
buyer_agent,37,37,buyer_38,1.05,0.77,0.444214,0.219787,"[-0.00572, -0.019987, 0.000122]",0.254203,0.9004
buyer_agent,38,38,buyer_39,1.05,0.52,0.337033,0.09505,"[-0.01176, -0.019898, -0.014395]",0.108997,0.8465
buyer_agent,39,39,buyer_40,1.05,0.96,0.513205,0.356753,"[0.018738, -0.019966, 0.008658]",0.424184,0.9666
buyer_agent,40,40,buyer_41,1.05,0.73,0.431638,0.195408,"[-0.005904, -0.019986, -0.002923]",0.226594,0.8929
buyer_agent,41,41,buyer_42,1.05,1.13,0.596885,0.430311,"[0.028017, -0.019998, 0.017347]",0.515676,0.9822
buyer_agent,42,42,buyer_43,1.05,1.0,0.511673,0.389668,"[0.025625, -0.019927, 0.009555]",0.464922,0.9763
buyer_agent,43,43,buyer_44,1.05,0.61,0.373291,0.133742,"[-0.009215, -0.019923, -0.012611]",0.151993,0.8578
buyer_agent,44,44,buyer_45,1.05,1.13,0.596474,0.430311,"[0.020014, -0.019998, 0.025349]",0.515676,0.9822
buyer_agent,45,45,buyer_46,1.05,1.1,0.569465,0.430312,"[0.016013, -0.019998, 0.029351]",0.515678,0.9822
buyer_agent,46,46,buyer_47,1.05,0.69,0.407803,0.173711,"[-0.005141, -0.019808, -0.008106]",0.200655,0.8851
buyer_agent,47,47,buyer_48,1.05,0.59,0.372289,0.125926,"[-0.011293, -0.01992, -0.008673]",0.14604,0.881
buyer_agent,48,48,buyer_49,1.05,0.98,0.508319,0.372785,"[0.020126, -0.019935, 0.009691]",0.442666,0.9679
buyer_agent,49,49,buyer_50,1.05,0.44,0.290764,0.069247,"[-0.016179, -0.019948, -0.015995]",0.077125,0.8366
both_agent,0,0,buyer_1,0.5,1.074,0.809319,0.204913,"[0.004771, -0.019999, -0.004121]",0.245563,0.9822
both_agent,1,1,buyer_2,0.65,0.7389,0.406526,0.266384,"[0.004771, -0.019999, 0.008074]",0.319229,0.9822
both_agent,2,2,buyer_3,0.65,1.1586,0.818792,0.266383,"[0.002294, -0.019999, 0.01055]",0.319229,0.9822
both_agent,3,3,buyer_4,0.65,0.9974,0.660425,0.266384,"[0.009725, -0.019999, 0.003119]",0.31923,0.9822
both_agent,4,4,buyer_5,0.65,0.39,0.253997,0.09192,"[-0.012019, -0.019944, -0.012742]",0.107215,0.9164
both_agent,5,5,buyer_6,0.5,1.2756,1.007406,0.204911,"[0.004136, -0.019999, -0.003486]",0.245561,0.9822
both_agent,6,6,buyer_7,0.65,1.0611,0.723063,0.266384,"[0.001468, -0.019999, 0.011376]",0.31923,0.9822
both_agent,7,7,buyer_8,0.65,1.0861,0.747544,0.266385,"[0.007248, -0.019999, 0.005597]",0.319231,0.9822
both_agent,8,8,buyer_9,0.65,0.42,0.269898,0.108411,"[-0.011926, -0.019894, -0.01135]",0.125241,0.923
both_agent,9,9,buyer_10,0.5,0.7504,0.491498,0.20491,"[0.00096, -0.019999, -0.00031]",0.245561,0.9822
both_agent,10,10,buyer_11,0.5,0.6708,0.413324,0.20491,"[0.002865, -0.019999, -0.002216]",0.24556,0.9822
both_agent,11,11,buyer_12,0.5,1.2268,0.959416,0.204911,"[0.001595, -0.019999, -0.000946]",0.245561,0.9822
both_agent,12,12,buyer_13,0.5,0.9439,0.681541,0.204911,"[0.002865, -0.019999, -0.002216]",0.245561,0.9822
both_agent,13,13,buyer_14,0.5,1.1228,0.857256,0.204914,"[-0.002216, -0.019999, 0.002866]",0.245565,0.9822
both_agent,14,14,buyer_15,0.55,0.7434,0.460093,0.225402,"[0.002357, -0.019999, 0.002357]",0.270118,0.9822
both_agent,15,15,buyer_16,0.6,0.52,0.29176,0.183317,"[-0.007665, -0.019941, 0.00205]",0.217761,0.9664
both_agent,16,16,buyer_17,0.6,0.8546,0.544735,0.245892,"[0.002865, -0.019999, 0.005914]",0.294672,0.9822
both_agent,17,17,buyer_18,0.6,0.35,0.240367,0.080659,"[-0.013434, -0.019995, -0.013481]",0.09375,0.9184
both_agent,18,18,buyer_19,0.6,1.1276,0.812929,0.245895,"[0.002865, -0.019999, 0.005914]",0.294675,0.9822
both_agent,19,19,buyer_20,0.6,0.9317,0.620444,0.245893,"[0.006676, -0.019999, 0.002103]",0.294674,0.9822
both_agent,20,20,buyer_21,0.6,1.0581,0.74462,0.245894,"[0.002103, -0.019999, 0.006676]",0.294675,0.9822
both_agent,21,21,buyer_22,0.6,0.6545,0.348228,0.245892,"[0.007438, -0.019999, 0.001341]",0.294673,0.9822
both_agent,22,22,buyer_23,0.6,1.2707,0.953453,0.245896,"[0.000579, -0.019999, 0.008201]",0.294677,0.9822
both_agent,23,23,buyer_24,0.6,1.1931,0.877256,0.245894,"[0.006676, -0.019999, 0.002103]",0.294675,0.9822
both_agent,24,24,buyer_25,0.6,1.0784,0.764557,0.245893,"[0.006676, -0.019999, 0.002103]",0.294673,0.9822
both_agent,25,25,buyer_26,0.6,0.49,0.28158,0.162031,"[-0.002954, -0.01999, -0.007818]",0.19127,0.9559
both_agent,26,26,buyer_27,0.6,0.7667,0.45843,0.245893,"[0.002865, -0.019999, 0.005914]",0.294674,0.9822
both_agent,27,27,buyer_28,0.6,0.33,0.235478,0.071989,"[-0.014323, -0.019955, -0.013264]",0.084447,0.9305
both_agent,28,28,buyer_29,0.6,0.44,0.279764,0.130718,"[-0.008528, -0.019829, -0.008294]",0.154068,0.955
both_agent,29,29,buyer_30,0.6,0.983,0.670915,0.245894,"[-0.003232, -0.019999, 0.012012]",0.294675,0.9822
both_agent,30,30,buyer_31,0.6,1.0448,0.731531,0.245895,"[-0.001708, -0.019999, 0.010487]",0.294675,0.9822
both_agent,31,31,buyer_32,0.6,1.2675,0.950322,0.245895,"[0.005914, -0.019999, 0.002865]",0.294676,0.9822
both_agent,32,32,buyer_33,0.6,0.6258,0.320037,0.245893,"[-0.000183, -0.019999, 0.008963]",0.294673,0.9822
both_agent,33,33,buyer_34,0.6,0.6705,0.363879,0.245892,"[0.007438, -0.019999, 0.001341]",0.294673,0.9822
both_agent,34,34,buyer_35,0.6,0.7696,0.461215,0.245893,"[0.007438, -0.019999, 0.001341]",0.294673,0.9822
both_agent,35,35,buyer_36,0.6,0.48,0.284277,0.155247,"[-0.005309, -0.019985, -0.006469]",0.183484,0.9556
both_agent,36,36,buyer_37,0.6,0.42,0.262828,0.117202,"[-0.01183, -0.019985, -0.008827]",0.13656,0.929
both_agent,37,37,buyer_38,0.6,0.7757,0.467255,0.245893,"[0.002865, -0.019999, 0.005914]",0.294673,0.9822
both_agent,38,38,buyer_39,0.6,0.5,0.306302,0.169021,"[-0.007851, -0.019983, -0.000879]",0.200307,0.9615
both_agent,39,39,buyer_40,0.6,0.9698,0.657916,0.245893,"[-0.00247, -0.019999, 0.011249]",0.294674,0.9822
both_agent,40,40,buyer_41,0.6,0.7372,0.429386,0.245893,"[0.007438, -0.019999, 0.001341]",0.294674,0.9822
both_agent,41,41,buyer_42,0.6,1.1327,0.817888,0.245893,"[0.001341, -0.019999, 0.007438]",0.294673,0.9822
both_agent,42,42,buyer_43,0.6,1.0003,0.687827,0.245892,"[0.006676, -0.019999, 0.002103]",0.294672,0.9822
both_agent,43,43,buyer_44,0.6,0.6124,0.306818,0.245892,"[0.000579, -0.019999, 0.008201]",0.294672,0.9822
both_agent,44,44,buyer_45,0.6,1.1323,0.817477,0.245893,"[0.002865, -0.019999, 0.005914]",0.294674,0.9822
both_agent,45,45,buyer_46,0.6,1.1048,0.790467,0.245895,"[0.005914, -0.019999, 0.002866]",0.294676,0.9822
both_agent,46,46,buyer_47,0.6,0.6875,0.380595,0.245893,"[0.009725, -0.019999, -0.000946]",0.294673,0.9822
both_agent,47,47,buyer_48,0.6,0.5883,0.294356,0.236278,"[0.008508, -0.019999, -0.001718]",0.283069,0.9815
both_agent,48,48,buyer_49,0.6,0.9825,0.670372,0.245894,"[-0.000946, -0.019999, 0.009725]",0.294674,0.9822
both_agent,49,49,buyer_50,0.6,0.4398,0.264199,0.129936,"[-0.009577, -0.019789, -0.007696]",0.152874,0.9484
