step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
22,22,buyer_23,0.6,1.2707,0.953453,0.245896,"[0.000579, -0.019999, 0.008201]",0.294677,0.9822
23,23,buyer_24,0.6,1.1931,0.877256,0.245894,"[0.006676, -0.019999, 0.002103]",0.294675,0.9822
24,24,buyer_25,0.6,1.0784,0.764557,0.245893,"[0.006676, -0.019999, 0.002103]",0.294673,0.9822
25,25,buyer_26,0.6,0.49,0.28158,0.162031,"[-0.002954, -0.01999, -0.007818]",0.19127,0.9559
26,26,buyer_27,0.6,0.7667,0.45843,0.245893,"[0.002865, -0.019999, 0.005914]",0.294674,0.9822
27,27,buyer_28,0.6,0.33,0.235478,0.071989,"[-0.014323, -0.019955, -0.013264]",0.084447,0.9305
28,28,buyer_29,0.6,0.44,0.279764,0.130718,"[-0.008528, -0.019829, -0.008294]",0.154068,0.955
29,29,buyer_30,0.6,0.983,0.670915,0.245894,"[-0.003232, -0.019999, 0.012012]",0.294675,0.9822
30,30,buyer_31,0.6,1.0448,0.731531,0.245895,"[-0.001708, -0.019999, 0.010487]",0.294675,0.9822
31,31,buyer_32,0.6,1.2675,0.950322,0.245895,"[0.005914, -0.019999, 0.002865]",0.294676,0.9822
32,32,buyer_33,0.6,0.6258,0.320037,0.245893,"[-0.000183, -0.019999, 0.008963]",0.294673,0.9822
33,33,buyer_34,0.6,0.6705,0.363879,0.245892,"[0.007438, -0.019999, 0.001341]",0.294673,0.9822
34,34,buyer_35,0.6,0.7696,0.461215,0.245893,"[0.007438, -0.019999, 0.001341]",0.294673,0.9822
35,35,buyer_36,0.6,0.48,0.284277,0.155247,"[-0.005309, -0.019985, -0.006469]",0.183484,0.9556
36,36,buyer_37,0.6,0.42,0.262828,0.117202,"[-0.01183, -0.019985, -0.008827]",0.13656,0.929
37,37,buyer_38,0.6,0.7757,0.467255,0.245893,"[0.002865, -0.019999, 0.005914]",0.294673,0.9822
38,38,buyer_39,0.6,0.5,0.306302,0.169021,"[-0.007851, -0.019983, -0.000879]",0.200307,0.9615
39,39,buyer_40,0.6,0.9698,0.657916,0.245893,"[-0.00247, -0.019999, 0.011249]",0.294674,0.9822
40,40,buyer_41,0.6,0.7372,0.429386,0.245893,"[0.007438, -0.019999, 0.001341]",0.294674,0.9822
41,41,buyer_42,0.6,1.1327,0.817888,0.245893,"[0.001341, -0.019999, 0.007438]",0.294673,0.9822
42,42,buyer_43,0.6,1.0003,0.687827,0.245892,"[0.006676, -0.019999, 0.002103]",0.294672,0.9822
43,43,buyer_44,0.6,0.6124,0.306818,0.245892,"[0.000579, -0.019999, 0.008201]",0.294672,0.9822
44,44,buyer_45,0.6,1.1323,0.817477,0.245893,"[0.002865, -0.019999, 0.005914]",0.294674,0.9822
45,45,buyer_46,0.6,1.1048,0.790467,0.245895,"[0.005914, -0.019999, 0.002866]",0.294676,0.9822
46,46,buyer_47,0.6,0.6875,0.380595,0.245893,"[0.009725, -0.019999, -0.000946]",0.294673,0.9822
47,47,buyer_48,0.6,0.5883,0.294356,0.236278,"[0.008508, -0.019999, -0.001718]",0.283069,0.9815
48,48,buyer_49,0.6,0.9825,0.670372,0.245894,"[-0.000946, -0.019999, 0.009725]",0.294674,0.9822
49,49,buyer_50,0.6,0.4398,0.264199,0.129936,"[-0.009577, -0.019789, -0.007696]",0.152874,0.9484
