step_index,round_index,buyer_id,price,bid,buyer_utility,platform_utility,seller_utilities,platform_revenue,gain
33,33,buyer_34,0.8,0.2,0.481416,0.017251,"[-0.019728, -0.019956, -0.018921]",0.018646,0.7459
34,34,buyer_35,0.8,0.7696,0.388211,0.302281,"[0.008292, -0.019969, 0.009224]",0.359827,0.972
35,35,buyer_36,0.8,0.2,0.356271,0.017396,"[-0.019234, -0.019827, -0.019159]",0.019176,0.767
36,36,buyer_37,0.8,0.2,0.294869,0.016963,"[-0.019495, -0.019987, -0.019275]",0.018205,0.7282
37,37,buyer_38,0.8,0.2,0.564762,0.01724,"[-0.019686, -0.019977, -0.018769]",0.018808,0.7523
38,38,buyer_39,0.8,0.2,0.377043,0.017159,"[-0.019591, -0.019999, -0.018789]",0.01878,0.7512
39,39,buyer_40,0.8,0.9698,0.559692,0.327857,"[0.005406, -0.019999, 0.019633]",0.392898,0.9822
40,40,buyer_41,0.8,0.2,0.525802,0.01712,"[-0.01945, -0.019996, -0.019215]",0.018458,0.7383
41,41,buyer_42,0.8,1.1327,0.719664,0.327856,"[0.014552, -0.019998, 0.010487]",0.392897,0.9822
42,42,buyer_43,0.8,1.0003,0.589604,0.327856,"[0.012519, -0.019998, 0.012519]",0.392896,0.9822
43,43,buyer_44,0.8,0.2,0.433038,0.017145,"[-0.019133, -0.019972, -0.019609]",0.018431,0.7373
44,44,buyer_45,0.8,1.1323,0.719253,0.327857,"[0.014552, -0.019999, 0.010487]",0.392897,0.9822
45,45,buyer_46,0.8,1.1048,0.692245,0.327858,"[0.01252, -0.019999, 0.01252]",0.392898,0.9822
46,46,buyer_47,0.8,0.2,0.46802,0.016926,"[-0.019511, -0.01999, -0.019763]",0.017662,0.7065
47,47,buyer_48,0.8,0.5883,0.318837,0.16318,"[-0.010722, -0.019765, -0.007304]",0.185389,0.857
48,48,buyer_49,0.8,0.9825,0.572148,0.327857,"[0.018617, -0.019999, 0.006422]",0.392898,0.9822
49,49,buyer_50,0.8,0.4398,0.253254,0.086144,"[-0.014466, -0.019905, -0.015756]",0.096016,0.7942
